sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:coding_origin,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41,Accident and Emergency,,,,-1,,SMR,0.3898438811302185,APPROVED,sofia,1605631422949,9203,EVENT,,,1605631135815
5C,Geriatrics (patient on pass),,,,-1,,SMR,0.24411381781101227,APPROVED,sofia,1605631424194,38004307,EVENT,,,1605631135815
13,Private Residence (sheltered),,,,-1,,SMR,0.33599624037742615,APPROVED,sofia,1605631444557,581476,EVENT,,sofia,1605631443270
4H,Transfer within the same Health Care Provider - Hospital at Home,,,,-1,,SMR,0.3246757984161377,UNCHECKED,,0,38004693,EVENT,,,1605631135815
45,Paediatrics,,,,-1,,SMR,0.24642276763916016,APPROVED,sofia,1605631465575,38004693,EVENT,,,1605631135816
31,Holiday Accommodation,,,,-1,,SMR,0.14524930715560913,UNCHECKED,,0,581476,EVENT,,,1605631135816
60,Admission from Other Types of Location etc. - no additional detail added,,,,-1,,SMR,0.11757843941450119,UNCHECKED,,0,9201,EVENT,,,1605631135816
5H,Transfer from another Health Care Provider - Hospital at Home,,,,-1,,SMR,0.3053262531757355,UNCHECKED,,0,581476,EVENT,,,1605631135816
28,Place of Residence - Institution - other type,,,,-1,,SMR,0.35463008284568787,UNCHECKED,,0,42898160,EVENT,,,1605631135817
57,GP Obstetrics/Postnatal Cots,,,,-1,,SMR,0.07550299912691116,APPROVED,sofia,1605631478895,38004693,EVENT,,,1605631135817
35,Admission of Foundling (For use on Record type 11 only),,,,-1,,SMR,0.11257244646549225,APPROVED,sofia,1605631489843,9201,EVENT,,,1605631135817
30,"Temporary place of Residence,no additional detail added",,,,-1,,SMR,0.24105416238307953,UNCHECKED,,0,581476,EVENT,,,1605631135817
47,GP Obstetrics/Postnatal Cots,,,,-1,,SMR,0.07550299912691116,APPROVED,sofia,1605631503095,38004693,EVENT,,,1605631135818
29,Place of Residence - Institution - type not known,,,,-1,,SMR,0.3052254617214203,UNCHECKED,,0,42898160,EVENT,,,1605631135818
25,Care home,,,,-1,,SMR,0.649876058101654,APPROVED,sofia,1605631508217,38004307,EVENT,,,1605631135818
59,Transfer from other NHS Provider Unit - specialty not known,,,,-1,,SMR,0.26469674706459045,UNCHECKED,,0,38004693,EVENT,,,1605631135818
1,Home (Usual address),,,,-1,,SMR,0.19219361245632172,APPROVED,sofia,1605631517020,581476,EVENT,,,1605631135818
4B,Geriatrics (except for patient on pass),,,,-1,,SMR,0.201161727309227,APPROVED,sofia,1605631525249,38004307,EVENT,,,1605631135818
4A,GP Non Obstetrics,,,,-1,,SMR,0.12192629277706146,APPROVED,sofia,1605631526676,38004693,EVENT,,,1605631135818
50,"Transfer from other NHS Provider Unit,no additional detail added",,,,-1,,SMR,0.1673760563135147,UNCHECKED,,0,38004693,EVENT,,,1605631135818
2,"Other NHS Hospital (Inpatient,Short Stay or Day Bed Facilities only)",,,,-1,,SMR,0.3956970274448395,UNCHECKED,,0,38004515,EVENT,,,1605631135818
5A,GP Non Obstetrics,,,,-1,,SMR,0.12192629277706146,APPROVED,sofia,1605631536379,38004693,EVENT,,,1605631135819
49,Transfer from the same Provider Unit - specialty not known,,,,-1,,SMR,0.2866367697715759,UNCHECKED,,0,38004693,EVENT,,,1605631135819
3,Other Unit in this Hospital (Inpatient Facilities or Day Bed Units only),,,,-1,,SMR,0.46855074167251587,APPROVED,sofia,1605631545232,38004515,EVENT,,,1605631135819
