sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:coding_origin,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
12,Elective: booked,,,,-1,,HES,0.15112018585205078,UNCHECKED,,0,9201,EVENT,,sofia,1605199041710
99,Not known,,,,-1,,HES,0.07066985219717026,UNCHECKED,,0,9201,EVENT,,sofia,1605199789342
18,Planned transfers,,,,-1,,SMR,0.15981429815292358,UNCHECKED,,0,9201,EVENT,,sofia,1605199490975
25,Emergency: Domiciliary visit by Consultant,,,,-1,,PEDW,0.3544340133666992,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
81,Transfer from another hospital provider,,,,-1,,HES,0.40241920948028564,UNCHECKED,,0,9201,EVENT,,sofia,1605199490975
89,From the admissions waiting list of a High Security Psychiatric Hospital,,,,-1,,HES,0.5258135199546814,UNCHECKED,,0,8971,EVENT,,sofia,1605199148653
83,Baby born outside the health care provider (except when born at home as intended. In this case the baby is an emergency admission. e.g. if midwife's decision to admit the baby use Admission Method 28),,,,-1,,PEDW,0.2038128674030304,UNCHECKED,,0,9203,EVENT,,sofia,1605198998585
43,Neonatal Admission (Record Type 11 only),,,,-1,,SMR,0.08313561230897903,UNCHECKED,,0,8650,EVENT,,sofia,1605199294365
11,Elective: from waiting list,,,,-1,,HES,0.11133716255426407,UNCHECKED,,0,9201,EVENT,,sofia,1605199041710
2C,Other: babies born at home,,,,-1,,HES,0.13919056951999664,UNCHECKED,,0,581476,EVENT,,sofia,1605199360041
19,"Routine Admission,type not known",,,,-1,,SMR,0.05819658562541008,UNCHECKED,,0,9201,EVENT,,sofia,1605199490975
27,Emergency: Via NHS Direct Services,,,,-1,,PEDW,0.24522830545902252,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
23,Emergency: Bed bureau,,,,-1,,PEDW,0.2725696563720703,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
40,"Other admission types,no additional detail added",,,,-1,,SMR,0.10776391625404358,UNCHECKED,,0,9201,EVENT,,sofia,1605199421980
48,Other,,,,-1,,SMR,0.374957799911499,UNCHECKED,,0,9201,EVENT,,sofia,1605199789342
32,Maternity: Admitted post-partum,,,,-1,,PEDW,0.18167869746685028,UNCHECKED,,0,8650,EVENT,,sofia,1605199294365
31,Maternity: baby delivered after admission,,,,-1,,HES,0.20082610845565796,UNCHECKED,,0,8650,EVENT,,sofia,1605199294365
82,Other: babies born in Health Care Provider,,,,-1,,HES,0.2751677930355072,UNCHECKED,,0,8650,EVENT,,sofia,1605199402745
29,Emergency: Other,,,,-1,,PEDW,0.3020963966846466,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
21,Emergency: A & E or dental casualty department of the health care provider,,,,-1,,PEDW,0.2776168882846832,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
41,Home Birth (Record Type 02 only),,,,-1,,SMR,0.23518596589565277,UNCHECKED,,0,581476,EVENT,,sofia,1605199159724
24,Emergency: Consultant clinic of this or another health care provider,,,,-1,,PEDW,0.31213629245758057,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
28,"Emergency: Other means,including admitted from the A & E department of another provider where they had not been admitted",,,,-1,,PEDW,0.20690162479877472,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
81,Transfer of any admitted patient from other hospital provider. May be used for an elective or emergency transfer from other hospital provider.,,,,-1,,PEDW,0.3185383677482605,UNCHECKED,,0,9201,EVENT,,sofia,1605199490975
31,Maternity: Admitted ante-partum,,,,-1,,PEDW,0.1284480094909668,UNCHECKED,,0,8650,EVENT,,sofia,1605199294365
22,"Emergency: GP,after a request for immediate admission has been made direct to a hospital provider (i.e. not through a Bed Bureau) by a General Practitioner or deputy",,,,-1,,PEDW,0.17881010472774506,UNCHECKED,,0,9203,EVENT,,sofia,1605199059663
