sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
20004,dental/tooth surgery,1527,,,3708,,0.4699440598487854,APPROVED,Sulev Reisberg,1602924310476,4120794,EVENT,,Sulev Reisberg,1602924309366
20004,defibrillator/icd insertion,1550,,,104,,0.43445608019828796,UNCHECKED,,0,4050571,EVENT,,,1602922972947
20004,laryngoscopy,1601,,,69,,1.0,APPROVED,,0,4103523,EVENT,,,1602922972947
20004,anal fissure surgery,1579,,,975,,0.6330678462982178,UNCHECKED,,0,4194125,EVENT,,,1602922972947
20004,splenectomy,1453,,,1080,,1.0,APPROVED,,0,4125482,EVENT,,,1602922972948
20004,ct scan,1607,,,590,,0.7907728552818298,APPROVED,Sulev Reisberg,1602923537571,4300757,EVENT,,,1602922972948
20004,uterine polypectomy/uterine polyps removed,1539,,,1020,,0.46081286668777466,UNCHECKED,,0,4130184,EVENT,,,1602922972948
20004,ankle surgery,1532,,,1813,,0.6396970748901367,UNCHECKED,,0,4001883,EVENT,,,1602922972949
20004,gastrointestinal investigation,1605,,,41,,1.0,APPROVED,,0,4118983,EVENT,,,1602922972949
20004,angiogram not coronary,1515,,,487,,0.7791123986244202,UNCHECKED,,0,4142645,EVENT,,,1602922972949
20004,renal biopsy / kidney biopsy,1618,,,179,,0.7688965797424316,UNCHECKED,,0,4217034,EVENT,,,1602922972949
20004,pacemaker insertion,1548,,,446,,0.7636856436729431,UNCHECKED,,0,4184306,EVENT,,,1602922972950
20004,pelvic floor surgery,1543,,,450,,0.6882325410842896,UNCHECKED,,0,4126114,EVENT,,,1602922972950
20004,gallstones removed,1528,,,631,,0.6281337738037109,UNCHECKED,,0,4292578,EVENT,,,1602922972950
20004,lung transplant,1446,,,10,,0.7925328612327576,UNCHECKED,,0,4337611,EVENT,,,1602922972950
20004,dupuytren's contracture surgery,1535,,,879,,0.7793482542037964,UNCHECKED,,0,4085412,EVENT,,,1602922972951
20004,knee replacement/revision,1319,,,6908,,0.6689552068710327,FLAGGED,,0,4078547,EVENT,,,1602922972951
20004,knee replacement/revision,1319,,,6908,,0.6689552068710327,FLAGGED,,0,4106397,EVENT,,,1602922972951
20004,bone scan,1608,,,428,,1.0,APPROVED,,0,4217238,EVENT,,,1602922972952
20004,nasal endoscopy,1602,,,119,,1.0,APPROVED,,0,4105083,EVENT,,,1602922972952
20004,lung biopsy,1619,,,124,,0.711424708366394,UNCHECKED,,0,4303062,EVENT,,,1602922972952
20004,breast biopsy,1544,,,873,,0.7388251423835754,UNCHECKED,,0,4047494,EVENT,,,1602922972953
20004,ent surgery,1118,,,402,,0.9690282940864563,UNCHECKED,,0,1314425,EVENT,,,1602922972953
20004,dialysis access surgery,1580,,,10,,0.6583751440048218,UNCHECKED,,0,764537,EVENT,,,1602922972953
20004,removal of rodent ulcer / basal cell carcinoma (bcc),1596,,,2024,,0.38763222098350525,UNCHECKED,,0,4114319,EVENT,,,1602922972953
20004,ultrasound scan,1609,,,725,,1.0,APPROVED,,0,4037672,EVENT,,,1602922972954
20004,defibrillator/icd battery change,1551,,,13,,0.41098785400390625,UNCHECKED,,0,4050571,EVENT,,,1602922972954
20004,spinal cord surgery,1470,,,742,,0.634519636631012,UNCHECKED,,0,1314425,EVENT,,,1602922972954
20004,cardiac ablation,1553,,,584,,0.6580393314361572,UNCHECKED,,0,4083211,EVENT,,,1602922972954
20004,genito-urinary investigation,1606,,,53,,0.5552619099617004,UNCHECKED,,0,4297090,EVENT,,,1602922972954
20004,spine or back surgery,1320,,,6529,,0.5546808838844299,APPROVED,,0,1314425,EVENT,,,1602922972954
20004,other thoracic surgery,1447,,,1638,,0.57182776927948,UNCHECKED,,0,4261829,EVENT,,,1602922972955
20004,termination of pregnancy/top,1540,,,1813,,0.7129851579666138,UNCHECKED,,0,4297250,EVENT,,,1602922972955
20004,pet scan,1610,,,13,,1.0,APPROVED,,0,4305790,EVENT,,,1602922972955
20004,echocardiogram/transoesophageal echo,1516,,,633,,0.8065909147262573,UNCHECKED,,0,4019824,EVENT,,,1602922972955
20004,lumbar puncture,1620,,,213,,1.0,APPROVED,,0,4080549,EVENT,,,1602922972955
20004,skin graft,1597,,,1127,,0.8219712972640991,UNCHECKED,,0,2006555,EVENT,,,1602922972956
20004,ear surgery,1127,,,8413,,0.8085868954658508,UNCHECKED,,0,4261829,EVENT,,,1602922972956
20004,gastrectomy,1565,,,179,,1.0,APPROVED,,0,4203442,EVENT,,,1602922972956
20004,lipoma removed / excision of lipoma,1536,,,1087,,0.7493029236793518,UNCHECKED,,0,4167080,EVENT,,,1602922972957
20004,oesphageal fundoplication/hiatus hernia surgery,1482,,,1350,,0.5106505155563354,UNCHECKED,,0,4244809,EVENT,,,1602922972957
20004,stomach surgery,1448,,,3007,,0.675377607345581,UNCHECKED,,0,4274324,EVENT,,,1602922972957
20004,cystoscopy,1621,,,314,,1.0,APPROVED,,0,4085429,EVENT,,,1602922972957
20004,pericardial surgery,1554,,,37,,0.6340311169624329,UNCHECKED,,0,1314425,EVENT,,,1602922972957
20004,other bowel surgery,1466,,,3131,,0.6546213030815125,UNCHECKED,,0,4125318,EVENT,,,1602922972958
20004,carpal tunnel surgery,1501,,,6025,,0.7673203349113464,FLAGGED,,0,4166080,EVENT,,,1602922972958
20004,peripheral nerve surgery,1471,,,1153,,0.6929439306259155,UNCHECKED,,0,4090396,EVENT,,,1602922972958
20004,removal of epididymal cyst,1587,,,564,,0.7771952152252197,UNCHECKED,,0,4072177,EVENT,,,1602922972958
20004,gynaecological surgery,1354,,,3061,,0.7408680319786072,UNCHECKED,,0,4129747,EVENT,,,1602922972959
20004,peptic ulcer surgery,1566,,,35,,0.6272714138031006,UNCHECKED,,0,4124302,EVENT,,,1602922972959
20004,,99999,,,14538,,0.0,FLAGGED,,0,0,EVENT,,,1602924741701
20004,nail surgery / nail removal,1598,,,314,,0.6038152575492859,UNCHECKED,,0,4295216,EVENT,,,1602922972959
20004,haemodialysis access / fistula surgery,1581,,,103,,0.5774022936820984,UNCHECKED,,0,4120120,EVENT,,,1602922972960
20004,nasal/sinus/nose surgery,1128,,,17845,,0.33246034383773804,FLAGGED,,0,4228050,EVENT,,,1602922972960
20004,myomectomy/fibroids removed,1509,,,3511,,0.4819258749485016,UNCHECKED,,0,4169931,EVENT,,,1602922972960
20004,orchidopexy,1588,,,465,,1.0,APPROVED,,0,4310552,EVENT,,,1602922972960
20004,brain surgery,1467,,,2142,,0.6992434859275818,UNCHECKED,,0,1314425,EVENT,,,1602922972960
20004,electrophysiological studies (eps),1552,,,8,,0.5446726679801941,UNCHECKED,,0,4098039,EVENT,,,1602922972961
20004,oesophageal surgery,1449,,,616,,0.6317590475082397,UNCHECKED,,0,4236559,EVENT,,,1602922972961
20004,lumpectomy,1369,,,19138,,1.0,APPROVED,,0,4309433,EVENT,,,1602922972961
20004,pituitary surgery,1472,,,313,,0.667884111404419,UNCHECKED,,0,4307666,EVENT,,,1602922972962
20004,tonsillectomy / tonsil surgery,1561,,,32244,,0.6287711262702942,APPROVED,,0,4070719,EVENT,,,1602922972962
20004,gastric ulcer surgery,1567,,,122,,0.7282993793487549,UNCHECKED,,0,4139402,EVENT,,,1602922972962
20004,eyelid surgery,1591,,,589,,0.6247993111610413,APPROVED,Sulev Reisberg,1602924385123,4249123,EVENT,,Sulev Reisberg,1602924381142
20004,bilateral oophorectomy,1355,,,23317,,1.0,APPROVED,,0,4297990,EVENT,,,1602922972963
20004,cruciate ligament surgery,1502,,,2717,,0.565899670124054,UNCHECKED,,0,2005886,EVENT,,,1602922972963
20004,colostomy surgery,1574,,,78,,0.6391254663467407,APPROVED,Sulev Reisberg,1602924168131,4162987,EVENT,,,1602922972963
20004,appendicectomy,1458,,,66170,,1.0,APPROVED,,0,4198190,EVENT,,,1602922972963
20004,femoral/popliteal/iliac aneurysm repair,1555,,,34,,0.5442986488342285,UNCHECKED,,0,4197660,EVENT,,,1602922972964
20004,ileostomy surgery,1570,,,62,,0.7071020007133484,APPROVED,Sulev Reisberg,1602924621984,4199270,EVENT,,,1602922972964
20004,haemorroidectomy / piles surgery/ banding of piles,1483,,,10140,,0.4164833426475525,UNCHECKED,,0,4074077,EVENT,,,1602922972964
20004,pituitary transplant,1473,,,1,,0.7787997722625732,UNCHECKED,,0,4310492,EVENT,,,1602922972964
20004,adenoid surgery / adenoidectomy,1562,,,4096,,0.6470065712928772,UNCHECKED,,0,4003875,EVENT,,,1602922972964
20004,reversal of vasectomy / vasectomy reversal,1589,,,328,,0.8237165212631226,UNCHECKED,,0,4072179,EVENT,,,1602922972965
20004,dilatation and curettage/d+c,1510,,,30335,,0.6047629117965698,APPROVED,,0,4047258,EVENT,,,1602922972965
20004,duodenal ulcer surgery,1568,,,224,,0.7704372406005859,UNCHECKED,,0,4139403,EVENT,,,1602922972965
20004,intracranial haematoma drainage,1468,,,306,,0.6674320697784424,UNCHECKED,,0,4341992,EVENT,,,1602922972965
20004,bowel resection,1459,,,941,,0.8577438592910767,UNCHECKED,,0,4029565,EVENT,,,1602922972966
20004,throat/larynx surgery (incl tracheostomy),1129,,,3172,,0.3975856900215149,UNCHECKED,,0,44783799,EVENT,,,1602922972966
20004,bunion/hallus valgus surgery,1503,,,7357,,0.41862449049949646,UNCHECKED,,0,4285740,EVENT,,,1602922972966
20004,colostomy formation,1575,,,186,,0.8672993183135986,UNCHECKED,,0,4162987,EVENT,,,1602922972966
20004,unilateral oophorectomy,1356,,,3307,,1.0,APPROVED,,0,2004231,EVENT,,,1602922972966
20004,ileostomy formation,1571,,,188,,0.8901491761207581,UNCHECKED,,0,4017998,EVENT,,,1602922972967
20004,mammoplasty/cosmetic operation on breast,1370,,,4146,,0.538604736328125,UNCHECKED,,0,4140686,EVENT,,,1602922972967
20004,cervix surgery,1511,,,2118,,0.6416913866996765,UNCHECKED,,0,4301620,EVENT,,,1602922972967
20004,nasolacrimal / tear duct surgery,1592,,,275,,0.5229259133338928,UNCHECKED,,0,4140866,EVENT,,,1602922972967
20004,spinal fusion,1590,,,803,,1.0,APPROVED,,0,4208113,EVENT,,,1602922972967
20004,inguinal hernia repair,1563,,,10448,,0.894437313079834,UNCHECKED,,0,4073526,EVENT,,,1602922972968
20004,anal surgery,1460,,,3194,,0.7981659173965454,UNCHECKED,,0,1314425,EVENT,,,1602922972968
20004,pilonidal sinus surgery (anal),1484,,,3076,,0.5416339039802551,UNCHECKED,,0,4066976,EVENT,,,1602922972968
20004,cone biopsy,1512,,,4413,,1.0,APPROVED,,0,4005173,EVENT,,,1602922972968
20004,small bowel resection,1462,,,873,,1.0,APPROVED,,0,4030148,EVENT,,,1602922972968
20004,hysterectomy,1357,,,56003,,1.0,APPROVED,,0,4127886,EVENT,,,1602922972969
20004,tympanic membrane surgery / ear drum repair,1556,,,1081,,0.6509898900985718,UNCHECKED,,0,4245362,EVENT,,,1602922972969
20004,colostomy reversal,1576,,,193,,0.756421685218811,APPROVED,Sulev Reisberg,1602924158309,4135441,EVENT,,Sulev Reisberg,1602924157053
20004,ileostomy reversal,1572,,,112,,0.7010850310325623,APPROVED,Sulev Reisberg,1602924617269,4187257,EVENT,,Sulev Reisberg,1602924616421
20004,skin operation or plastic surgery,1474,,,4424,,0.6088146567344666,APPROVED,,0,4213041,EVENT,,,1602922972970
20004,removal of mole/skin lesion,1504,,,7103,,0.4925060570240021,UNCHECKED,,0,4120671,EVENT,,,1602922972970
20004,cerebroventricular shunt/shunt for hydrocephalus,1469,,,132,,0.6173611879348755,UNCHECKED,,0,4083178,EVENT,,,1602922972970
20004,venous surgery/procedures,1393,,,372,,0.49187836050987244,UNCHECKED,,0,4302532,EVENT,,,1602922972971
20004,non-coronary artery angioplasty +/- stent,1107,,,102,,0.5052860975265503,UNCHECKED,,0,4031850,EVENT,,,1602922972971
20004,femoral hernia repair,1564,,,522,,1.0,APPROVED,,0,4080015,EVENT,,,1602922972971
20004,removal of malignant melanoma,1593,,,1266,,0.5001780390739441,UNCHECKED,,0,4080248,EVENT,,,1602922972971
20004,hysteroscopy +/- biopsy,1521,,,1990,,0.4908789396286011,UNCHECKED,,0,4186308,EVENT,,,1602922972971
20004,peritoneal dialysis (capd) access surgery,1582,,,47,,0.5386321544647217,UNCHECKED,,0,4324124,EVENT,,,1602922972972
20004,hernia surgery,1402,,,4372,,0.6343950629234314,UNCHECKED,,0,1314425,EVENT,,,1602922972972
20004,rectal or colon polypectomy,1463,,,2581,,0.8261218070983887,UNCHECKED,,0,4166761,EVENT,,,1602922972972
20004,large bowel resection +/- colostomy,1461,,,1390,,0.5161474347114563,UNCHECKED,,0,4029565,EVENT,,,1602922972972
20004,abdominal/pelvic adhesion surgery,1485,,,1646,,0.491402268409729,UNCHECKED,,0,4245629,EVENT,,,1602922972972
20004,ovarian/tubal surgery,1505,,,1865,,0.4028402864933014,UNCHECKED,,0,1314425,EVENT,,,1602922972972
20004,colposcopy +/- biopsy,1522,,,2278,,0.45502036809921265,APPROVED,Sulev Reisberg,1602924178867,4189586,EVENT,,,1602922972973
20004,thyroid radioablation therapy,1228,,,502,,0.5868479013442993,UNCHECKED,,0,44791524,EVENT,,,1602922972973
20004,anterior resection,1577,,,89,,0.8196516633033752,UNCHECKED,,0,4166855,EVENT,,,1602922972973
20004,surgery for pyloric stenosis,1573,,,311,,0.4630271792411804,UNCHECKED,,0,4197030,EVENT,,,1602922972973
20004,rhinoplasty / nose surgery,1557,,,4002,,0.6169262528419495,UNCHECKED,,0,4048622,EVENT,,,1602922972973
20004,removal of testicle/orchidectomy,1217,,,1788,,0.5594916939735413,UNCHECKED,,0,4341536,EVENT,,,1602922972974
20004,colectomy/hemicolectomy,1464,,,2253,,0.5024669766426086,UNCHECKED,,0,4079713,EVENT,,,1602922972974
20004,aortic valve repair/replacement,1099,,,788,,0.6209701895713806,UNCHECKED,,0,4170281,EVENT,,,1602922972974
20004,liver transplant,1454,,,81,,0.8569273352622986,UNCHECKED,,0,2003166,EVENT,,,1602922972974
20004,fertility treatment procedures,1475,,,1350,,0.7567175626754761,UNCHECKED,,0,4276826,EVENT,,,1602922972974
20004,vasectomy,1218,,,15141,,1.0,APPROVED,,0,4330583,EVENT,,,1602922972975
20004,leg artery angioplasty +/- stent,1108,,,640,,0.4673261344432831,UNCHECKED,,0,4050128,EVENT,,,1602922972975
20004,parathyroidectomy,1229,,,805,,1.0,APPROVED,,0,4200418,EVENT,,,1602922972975
20004,removal of benign skin lesion,1594,,,1582,,0.6308436393737793,UNCHECKED,,0,4144214,EVENT,,,1602922972975
20004,tonsillectomy +/- adenoids,1478,,,77595,,0.48952507972717285,FLAGGED,,0,4104016,EVENT,Tonsillectomy and adenoidectomy are 2 different things (I've had both). Not sure onto what to map here.,,1602922972976
20004,triple heart bypass,1523,,,1023,,0.6762133836746216,UNCHECKED,,0,4339629,EVENT,,,1602922972976
20004,sterilisation,1362,,,23262,,0.8715918064117432,APPROVED,,0,45766058,EVENT,,,1602922972976
20004,ovarian cyst removal/surgery,1506,,,6559,,0.5683844685554504,APPROVED,,0,4306209,EVENT,,,1602922972977
20004,prostate operation,1207,,,1443,,0.7558644413948059,UNCHECKED,,0,4250917,EVENT,,,1602922972977
20004,inguinal/femoral hernia repair,1403,,,16342,,0.6425143480300903,APPROVED,,0,4080015,EVENT,,,1602922972977
20004,sinus surgery,1558,,,2413,,0.6891148686408997,UNCHECKED,,0,1314425,EVENT,,,1602922972977
20004,rectal/sigmoid resection,1465,,,740,,0.6118041276931763,UNCHECKED,,0,4181584,EVENT,,,1602922972977
20004,urethral stricture surgery / dilatation,1583,,,395,,0.5798028111457825,UNCHECKED,,0,4147379,EVENT,,,1602922972977
20004,mitral valve repair/replacement,1100,,,502,,0.6031736135482788,UNCHECKED,,0,4168993,EVENT,,,1602922972978
20004,fistula for dialysis,1476,,,123,,0.7627019882202148,APPROVED,Sulev Reisberg,1602924584001,4140007,EVENT,,,1602922972978
20004,adrenal surgery,1232,,,255,,0.6673020124435425,UNCHECKED,,0,1314425,EVENT,,,1602922972978
20004,cardioversion,1524,,,306,,1.0,UNCHECKED,,0,4353741,EVENT,,,1602922972978
20004,other urological surgery,1219,,,1364,,0.522051990032196,UNCHECKED,,0,4261829,EVENT,,,1602922972979
20004,cholecystectomy/gall bladder removal,1455,,,22055,,0.5085210800170898,APPROVED,,0,4242997,EVENT,,,1602922972979
20004,varicose vein surgery,1479,,,22159,,0.6413999199867249,APPROVED,,0,4166760,EVENT,,,1602922972979
20004,mouth/salivary gland surgery,1130,,,3274,,0.47398898005485535,UNCHECKED,,0,4001371,EVENT,,,1602922972979
20004,radical prostatectomy,1208,,,1934,,1.0,UNCHECKED,,0,4096783,EVENT,,,1602922972979
20004,ectopic pregnancy surgery,1507,,,3216,,0.6400158405303955,UNCHECKED,,0,4220384,EVENT,,,1602922972980
20004,umbilical hernia repair,1404,,,4981,,0.8051797747612,UNCHECKED,,0,4259286,EVENT,,,1602922972980
20004,carotid artery angioplasty +/- stent,1109,,,580,,0.5483705997467041,UNCHECKED,,0,4178631,EVENT,,,1602922972980
20004,nasal polyp surgery / nasal polypectomy,1559,,,2102,,0.6415039896965027,UNCHECKED,,0,4067379,EVENT,,,1602922972980
20004,thyroid surgery,1224,,,900,,0.6272255182266235,UNCHECKED,,0,4294170,EVENT,,,1602922972980
20004,bone surgery/joint surgery,1296,,,4434,,0.4208957850933075,APPROVED,,0,4238814,EVENT,,,1602922972981
20004,endoscopy / gastroscopy,1517,,,11771,,0.6891569495201111,UNCHECKED,,0,4297516,EVENT,,,1602922972981
20004,bile duct surgery,1456,,,143,,0.6608930230140686,UNCHECKED,,0,1314425,EVENT,,,1602922972981
20004,wisdom teeth surgery,1480,,,23122,,0.5292547345161438,APPROVED,,0,4103175,EVENT,,,1602922972981
20004,testicular lump removal,1584,,,239,,0.5519343614578247,UNCHECKED,,0,4284407,EVENT,,,1602922972981
20004,hip surgery (not replacement),1497,,,2090,,0.5108169317245483,UNCHECKED,,0,4162099,EVENT,,,1602922972982
20004,caesarean section / caesarian section,1477,,,29946,,0.8665213584899902,APPROVED,,0,4015701,EVENT,,,1602922972982
20004,other valve repair/replacement,1101,,,154,,0.5271466970443726,UNCHECKED,,0,4145119,EVENT,,,1602922972982
20004,uterine surgery,1508,,,2178,,0.7459019422531128,UNCHECKED,,0,1314425,EVENT,,,1602922972982
20004,renal/kidney transplant,1195,,,373,,0.6488926410675049,UNCHECKED,,0,4322471,EVENT,,,1602922972982
20004,intrauterine contraceptive device insertion/removal,1363,,,873,,0.7331691384315491,UNCHECKED,,0,4238715,EVENT,,,1602922972982
20004,eye surgery,1434,,,5564,,0.8399964570999146,APPROVED,Sulev Reisberg,1602924422759,4189286,EVENT,,Sulev Reisberg,1602924419970
20004,upper limb surgery,1498,,,2834,,0.6736983060836792,UNCHECKED,,0,4039574,EVENT,,,1602922972983
20004,bone marrow transplant,1438,,,240,,0.8758354187011719,UNCHECKED,,0,4121104,EVENT,,,1602922972983
20004,maxillo-facial surgery,1481,,,3934,,0.45499199628829956,UNCHECKED,,0,4343575,EVENT,,,1602922972983
20004,incisional hernia repair,1405,,,1988,,0.8505761027336121,UNCHECKED,,0,4031970,EVENT,,,1602922972983
20004,parotid surgery / parotidectomy,1560,,,290,,0.6422848701477051,UNCHECKED,,0,4219222,EVENT,,,1602922972983
20004,varicocoele / varicocele surgery,1586,,,216,,0.4755229353904724,UNCHECKED,,0,1314425,EVENT,,,1602922972983
20004,pancreatic transplant,1457,,,7,,1.0,UNCHECKED,,0,4266668,EVENT,,,1602922972983
20004,hysterectomy with oophorectomy,1358,,,1244,,0.8133021593093872,UNCHECKED,,0,42538161,EVENT,,,1602922972984
20004,breast surgery,1365,,,2129,,0.7545951008796692,UNCHECKED,,0,1314425,EVENT,,,1602922972984
20004,renal artery angioplasty +/- stent,1110,,,131,,0.5126980543136597,UNCHECKED,,0,4225291,EVENT,,,1602922972984
20004,fem-pop bypass/leg artery bypass,1102,,,299,,0.5387710928916931,UNCHECKED,,0,4226952,EVENT,,,1602922972984
20004,foot surgery,1494,,,10655,,0.7351872324943542,UNCHECKED,,0,1314425,EVENT,,,1602922972984
20004,bladder surgery,1427,,,3645,,0.6907819509506226,UNCHECKED,,0,4261829,EVENT,,,1602922972984
20004,shoulder surgery,1499,,,8926,,0.6610612869262695,UNCHECKED,,0,4003058,EVENT,,,1602922972984
20004,transurethral resection of prostate (turp),1209,,,3104,,0.7097618579864502,UNCHECKED,,0,4234536,EVENT,,,1602922972985
20004,ercp/endoscopic retrograde cholangiopancreatogram,1518,,,442,,0.702265739440918,UNCHECKED,,0,4304943,EVENT,,,1602922972985
20004,amputation of toe,1442,,,506,,1.0,UNCHECKED,,0,4159766,EVENT,,,1602922972985
20004,male circumcision,1490,,,5701,,0.9136179089546204,APPROVED,,0,4218438,EVENT,,,1602922972985
20004,mastectomy,1368,,,5978,,1.0,APPROVED,,0,4286804,EVENT,,,1602922972985
20004,cataract extraction/lens implant,1435,,,7709,,0.509834885597229,UNCHECKED,,0,4288992,EVENT,,,1602922972985
20004,heart surgery,1069,,,1090,,0.8737860918045044,UNCHECKED,,0,4094240,EVENT,,,1602922972986
20004,lower limb surgery,1495,,,2423,,0.6637071371078491,UNCHECKED,,0,4046700,EVENT,,,1602922972986
20004,laparotomy nos,1486,,,2981,,0.8443542718887329,UNCHECKED,,0,2003502,EVENT,,,1602922972986
20004,coronary artery bypass grafts (cabg),1095,,,3995,,0.7180032134056091,UNCHECKED,,0,4336464,EVENT,,,1602922972986
20004,elbow surgery,1500,,,3295,,0.616347074508667,UNCHECKED,,0,4226051,EVENT,,,1602922972987
20004,percutaneous/open kidney stone surgery/lithotripsy,1197,,,3172,,0.4619562029838562,UNCHECKED,,0,4167416,EVENT,,,1602922972987
20004,transurethral resection bladder tumour (turbt),1428,,,679,,0.7462570667266846,UNCHECKED,,0,4305077,EVENT,,,1602922972987
20004,colonoscopy/sigmoidoscopy,1519,,,11905,,0.6537153720855713,UNCHECKED,,0,4087381,EVENT,,,1602922972988
20004,leg artery aneurysm repair,1103,,,60,,0.7230242490768433,UNCHECKED,,0,4092984,EVENT,,,1602922972988
20004,other amputation,1443,,,635,,0.7760564088821411,UNCHECKED,,0,4217482,EVENT,,,1602922972988
20004,cystectomy,1429,,,3071,,1.0,APPROVED,Sulev Reisberg,1602923545193,4029571,EVENT,,,1602922972988
20004,reduction or fixation of bone fracture,1439,,,23823,,0.7417155504226685,APPROVED,,0,4038683,EVENT,,,1602922972988
20004,squint correction,1491,,,7069,,1.0,APPROVED,,0,4214521,EVENT,,,1602922972988
20004,nephrectomy/kidney removed,1487,,,1924,,0.4909067749977112,UNCHECKED,,0,4158858,EVENT,,,1602922972989
20004,hysterectomy with cervical sparing,1359,,,192,,0.6240238547325134,UNCHECKED,,0,4306070,EVENT,,,1602922972989
20004,ureteric surgery,1199,,,797,,0.6676437854766846,UNCHECKED,,0,1314425,EVENT,,,1602922972989
20004,glaucoma surgery/trabeculectomy,1436,,,862,,0.6139435172080994,UNCHECKED,,0,4313281,EVENT,,,1602922972989
20004,testicular/scrotal operation,1216,,,3362,,0.428796648979187,UNCHECKED,,0,2004085,EVENT,,,1602922972989
