sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
20403,Amount of alcohol drunk on a typical drinking day,1,1 or 2,,-1,,0.5913298726081848,APPROVED,maxim,1646661310981,40481011,EVENT,,<auto>,1646386504190
20403,Amount of alcohol drunk on a typical drinking day,1,1 or 2,,-1,,0.5913298726081848,APPROVED,maxim,1646661310981,4245244,VALUE,,maxim,1646661301009
22140,Doctor diagnosed lung cancer (not mesothelioma),1,Yes,,-1,,0.48137301206588745,APPROVED,,0,4128888,VALUE,,Maxim,1646387574835
22140,Doctor diagnosed lung cancer (not mesothelioma),1,Yes,,-1,,0.48137301206588745,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
6151,Fractured bone site(s),5,Wrist,,-1,,0.55611652135849,APPROVED,Maxim,1646387951948,4193155,EVENT,,Maxim,1646387950605
22180,Recent medication for lung cancer (not mesothelioma),1,Yes,,-1,,0.5044025182723999,APPROVED,maxim,1646660464834,35811574,EVENT,,maxim,1646660266440
22180,Recent medication for lung cancer (not mesothelioma),1,Yes,,-1,,0.5044025182723999,APPROVED,maxim,1646660464834,35825062,VALUE,,maxim,1646660370114
20544,Mental health problems ever diagnosed by a professional,11,Depression,,-1,,0.4628041386604309,APPROVED,maxim,1646661687825,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,11,Depression,,-1,,0.4628041386604309,APPROVED,maxim,1646661687825,440383,VALUE,,maxim,1646661687141
22175,Recent medication for idiopathic pulmonary fibrosis,1,Yes,,-1,,0.8188910484313965,APPROVED,maxim,1646660462082,35811569,EVENT,,maxim,1646660259764
22175,Recent medication for idiopathic pulmonary fibrosis,1,Yes,,-1,,0.8188910484313965,APPROVED,maxim,1646660462082,35825062,VALUE,,maxim,1646660370114
20403,Amount of alcohol drunk on a typical drinking day,-818,Prefer not to answer,,-1,,0.5913298726081848,IGNORED,Maxim,1646386711595,0,EVENT,,,0
22177,Recent medication for tuberculosis,0,No,,-1,,0.7042408585548401,IGNORED,maxim,1646660475635,0,EVENT,,,0
22506,Tobacco smoking,111,Smokes on most or all days,,-1,,0.9010772109031677,APPROVED,maxim,1646660849496,42709996,EVENT,,maxim,1646660620171
22506,Tobacco smoking,112,Occasionally,,-1,,0.9010772109031677,APPROVED,maxim,1646660850951,4044775,EVENT,,maxim,1646660835851
22141,Doctor diagnosed mesothelioma of the lung,1,Yes,,-1,,0.5319497585296631,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22130,Doctor diagnosed COPD (chronic obstructive pulmonary disease),0,No,,-1,,0.8068298101425171,APPROVED,,0,255573,VALUE,,Maxim,1646387666883
22130,Doctor diagnosed COPD (chronic obstructive pulmonary disease),0,No,,-1,,0.8068298101425171,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
20544,Mental health problems ever diagnosed by a professional,1,Social anxiety or social phobia,,-1,,0.4628041386604309,APPROVED,maxim,1646661668608,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,1,Social anxiety or social phobia,,-1,,0.4628041386604309,APPROVED,maxim,1646661668608,440690,VALUE,,maxim,1646661667458
20544,Mental health problems ever diagnosed by a professional,5,Any other phobia (eg disabling fear of heights or spiders),,-1,,0.4628041386604309,APPROVED,maxim,1646661861285,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,5,Any other phobia (eg disabling fear of heights or spiders),,-1,,0.4628041386604309,APPROVED,maxim,1646661861285,4085677,VALUE,,maxim,1646661855624
21024,Ever diagnosed with IBS,1,Yes,,-1,,0.5179217457771301,APPROVED,maxim,1646661962601,75576,VALUE,,maxim,1646661926347
21024,Ever diagnosed with IBS,1,Yes,,-1,,0.5179217457771301,APPROVED,maxim,1646661962601,4214956,EVENT,,maxim,1646661961890
22168,Recent medication for emphysema,1,Yes,,-1,,0.6233890652656555,APPROVED,maxim,1646660456308,35811562,EVENT,,maxim,1646660231822
22168,Recent medication for emphysema,1,Yes,,-1,,0.6233890652656555,APPROVED,maxim,1646660456308,35825062,VALUE,,maxim,1646660370114
22167,Recent medication for asthma,1,Yes,,-1,,0.6457778215408325,APPROVED,maxim,1646660440150,35811561,EVENT,Invalid existing target: 3661634,maxim,1646660193529
22167,Recent medication for asthma,1,Yes,,-1,,0.6457778215408325,APPROVED,maxim,1646660440150,35825062,VALUE,Invalid existing target: 3661634,maxim,1646660370114
22129,Doctor diagnosed chronic bronchitis,0,No,,-1,,0.7653823494911194,APPROVED,,0,255841,VALUE,,Maxim,1646387681201
22129,Doctor diagnosed chronic bronchitis,0,No,,-1,,0.7653823494911194,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
20116,Smoking status,1,Previous,,-1,,0.8355186581611633,APPROVED,maxim,1646661052012,4310250,EVENT,,maxim,1646661049883
22176,Recent medication for fibrosing alveolitis/unspecified alveolitis,1,Yes,,-1,,0.5623502135276794,APPROVED,maxim,1646660457196,35811570,EVENT,,maxim,1646660245095
22176,Recent medication for fibrosing alveolitis/unspecified alveolitis,1,Yes,,-1,,0.5623502135276794,APPROVED,maxim,1646660457196,35825062,VALUE,,maxim,1646660370114
20544,Mental health problems ever diagnosed by a professional,-818,Prefer not to answer (group A),,-1,,0.4628041386604309,IGNORED,Maxim,1646386711883,0,EVENT,,,0
22176,Recent medication for fibrosing alveolitis/unspecified alveolitis,0,No,,-1,,0.5623502135276794,IGNORED,maxim,1646660459432,0,EVENT,,,0
22128,Doctor diagnosed emphysema,0,No,,-1,,0.6309210062026978,APPROVED,,0,261325,VALUE,,Maxim,1646387615689
22128,Doctor diagnosed emphysema,0,No,,-1,,0.6309210062026978,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22138,Doctor diagnosed silicosis,1,Yes,,-1,,0.6561427712440491,APPROVED,,0,442125,VALUE,,Maxim,1646387367265
22138,Doctor diagnosed silicosis,1,Yes,,-1,,0.6561427712440491,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
20117,Alcohol drinker status,1,Previous,,-1,,0.7097856402397156,APPROVED,maxim,1646661197907,4220362,EVENT,,maxim,1646661195098
22139,Doctor diagnosed asbestosis,0,No,,-1,,0.6635460257530212,APPROVED,,0,256450,VALUE,,<auto>,1646386521472
22139,Doctor diagnosed asbestosis,0,No,,-1,,0.6635460257530212,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22127,Doctor diagnosed asthma,0,No,,-1,,0.8359465003013611,APPROVED,,0,317009,VALUE,,Maxim,1646387709364
22127,Doctor diagnosed asthma,0,No,,-1,,0.8359465003013611,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22139,Doctor diagnosed asbestosis,1,Yes,,-1,,0.6635460257530212,APPROVED,,0,256450,VALUE,,<auto>,1646386522654
22139,Doctor diagnosed asbestosis,1,Yes,,-1,,0.6635460257530212,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22169,Recent medication for chronic bronchitis,1,Yes,,-1,,0.7250893115997314,APPROVED,maxim,1646660448545,35811563,EVENT,,maxim,1646660207960
22169,Recent medication for chronic bronchitis,1,Yes,,-1,,0.7250893115997314,APPROVED,maxim,1646660448545,35825062,VALUE,,maxim,1646660370114
3005,Fracture resulting from simple fall,0,No,,-1,,0.6323604583740234,IGNORED,maxim,1646662226776,0,EVENT,,,0
20544,Mental health problems ever diagnosed by a professional,3,Any other type of psychosis or psychotic illness,,-1,,0.4628041386604309,APPROVED,maxim,1646661833248,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,3,Any other type of psychosis or psychotic illness,,-1,,0.4628041386604309,APPROVED,maxim,1646661833248,765030,VALUE,,maxim,1646661832686
22130,Doctor diagnosed COPD (chronic obstructive pulmonary disease),1,Yes,,-1,,0.8068298101425171,APPROVED,,0,255573,VALUE,,Maxim,1646387663169
22130,Doctor diagnosed COPD (chronic obstructive pulmonary disease),1,Yes,,-1,,0.8068298101425171,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22138,Doctor diagnosed silicosis,0,No,,-1,,0.6561427712440491,APPROVED,,0,442125,VALUE,,Maxim,1646387373781
22138,Doctor diagnosed silicosis,0,No,,-1,,0.6561427712440491,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22134,Doctor diagnosed bronchiectasis,0,No,,-1,,0.6665395498275757,APPROVED,,0,256449,VALUE,,<auto>,1646386525675
22134,Doctor diagnosed bronchiectasis,0,No,,-1,,0.6665395498275757,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22171,Recent medication for cystic fibrosis,0,No,,-1,,0.7047975659370422,IGNORED,maxim,1646660451522,0,EVENT,,,0
6151,Fractured bone site(s),3,Hip,,-1,,0.55611652135849,APPROVED,Maxim,1646387934153,4192270,EVENT,,Maxim,1646387932961
22137,Doctor diagnosed tuberculosis,0,No,,-1,,0.6671009659767151,APPROVED,,0,434557,VALUE,,Maxim,1646387337115
22137,Doctor diagnosed tuberculosis,0,No,,-1,,0.6671009659767151,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22131,Doctor diagnosed cystic fibrosis,1,Yes,,-1,,0.6616140007972717,APPROVED,,0,441267,VALUE,,Maxim,1646387649320
22131,Doctor diagnosed cystic fibrosis,1,Yes,,-1,,0.6616140007972717,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22126,Doctor diagnosed hayfever or allergic rhinitis,1,Yes,,-1,,0.543834924697876,APPROVED,,0,257007,VALUE,,<auto>,1646386527789
22126,Doctor diagnosed hayfever or allergic rhinitis,1,Yes,,-1,,0.543834924697876,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22133,Doctor diagnosed sarcoidosis,0,No,,-1,,0.6621822118759155,APPROVED,,0,438688,VALUE,,<auto>,1646386528516
22133,Doctor diagnosed sarcoidosis,0,No,,-1,,0.6621822118759155,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22179,Recent medication for asbestosis,0,No,,-1,,0.7005959153175354,IGNORED,maxim,1646660438256,0,EVENT,,,0
22127,Doctor diagnosed asthma,1,Yes,,-1,,0.8359465003013611,APPROVED,,0,317009,VALUE,,Maxim,1646387706189
22127,Doctor diagnosed asthma,1,Yes,,-1,,0.8359465003013611,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22170,Recent medication for COPD (Chronic Obstructive Pulmonary Disease),1,Yes,,-1,,0.8890184164047241,APPROVED,maxim,1646660449732,35811564,EVENT,Invalid existing target: 3661635,maxim,1646660215711
22170,Recent medication for COPD (Chronic Obstructive Pulmonary Disease),1,Yes,,-1,,0.8890184164047241,APPROVED,maxim,1646660449732,35825062,VALUE,Invalid existing target: 3661635,maxim,1646660370114
20403,Amount of alcohol drunk on a typical drinking day,4,"7, 8 or 9",,-1,,0.5913298726081848,APPROVED,maxim,1646661480797,40481011,EVENT,,<auto>,1646386532797
20403,Amount of alcohol drunk on a typical drinking day,4,"7, 8 or 9",,-1,,0.5913298726081848,APPROVED,maxim,1646661480797,4145079,VALUE,,maxim,1646661476403
22128,Doctor diagnosed emphysema,1,Yes,,-1,,0.6309210062026978,APPROVED,,0,261325,VALUE,,Maxim,1646387629880
22128,Doctor diagnosed emphysema,1,Yes,,-1,,0.6309210062026978,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22136,Doctor diagnosed fibrosing alveolitis/unspecified alveolitis,0,No,,-1,,0.5477283000946045,APPROVED,,0,4025168,VALUE,,<auto>,1646386533185
22136,Doctor diagnosed fibrosing alveolitis/unspecified alveolitis,0,No,,-1,,0.5477283000946045,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22132,Doctor diagnosed alpha-1 antitrypsin deficiency,1,Yes,,-1,,0.6707738041877747,APPROVED,Maxim,1646387775863,192275,VALUE,,<auto>,1646386533945
22132,Doctor diagnosed alpha-1 antitrypsin deficiency,1,Yes,,-1,,0.6707738041877747,APPROVED,Maxim,1646387775863,4214956,EVENT,,Maxim,1646387757191
22132,Doctor diagnosed alpha-1 antitrypsin deficiency,0,No,,-1,,0.6707738041877747,APPROVED,,0,192275,VALUE,,<auto>,1646386534941
22132,Doctor diagnosed alpha-1 antitrypsin deficiency,0,No,,-1,,0.6707738041877747,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22178,Recent medication for silicosis,0,No,,-1,,0.4514694809913635,IGNORED,maxim,1646660473408,0,EVENT,,,0
22170,Recent medication for COPD (Chronic Obstructive Pulmonary Disease),0,No,,-1,,0.8890184164047241,IGNORED,maxim,1646660450640,0,EVENT,Invalid existing target: 3661635,,0
22133,Doctor diagnosed sarcoidosis,1,Yes,,-1,,0.6621822118759155,APPROVED,,0,438688,VALUE,,<auto>,1646386536993
22133,Doctor diagnosed sarcoidosis,1,Yes,,-1,,0.6621822118759155,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
22129,Doctor diagnosed chronic bronchitis,1,Yes,,-1,,0.7653823494911194,APPROVED,,0,255841,VALUE,,Maxim,1646387685268
22129,Doctor diagnosed chronic bronchitis,1,Yes,,-1,,0.7653823494911194,APPROVED,,0,4214956,EVENT,,Maxim,1646387757191
6150,Vascular/heart problems diagnosed by doctor,4,High blood pressure,,-1,,0.4304583966732025,APPROVED,Maxim,1646388014097,4214956,EVENT,,Maxim,1646387985914
6150,Vascular/heart problems diagnosed by doctor,4,High blood pressure,,-1,,0.4304583966732025,APPROVED,Maxim,1646388014097,316866,VALUE,,Maxim,1646388013500
22131,Doctor diagnosed cystic fibrosis,0,No,,-1,,0.6616140007972717,APPROVED,,0,441267,VALUE,,Maxim,1646387644246
22131,Doctor diagnosed cystic fibrosis,0,No,,-1,,0.6616140007972717,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
22171,Recent medication for cystic fibrosis,1,Yes,,-1,,0.7047975659370422,APPROVED,maxim,1646660453435,0,EVENT,,,0
22135,Doctor diagnosed idiopathic pulmonary fibrosis,0,No,,-1,,0.7833737134933472,APPROVED,,0,45763750,VALUE,,<auto>,1646386539535
22135,Doctor diagnosed idiopathic pulmonary fibrosis,0,No,,-1,,0.7833737134933472,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
6151,Fractured bone site(s),7,Other bones,,-1,,0.55611652135849,APPROVED,Maxim,1646387960254,4193155,EVENT,,Maxim,1646387959500
22506,Tobacco smoking,113,Ex-smoker,,-1,,0.9010772109031677,APPROVED,maxim,1646660882122,4310250,EVENT,,maxim,1646660878241
22506,Tobacco smoking,114,Never smoked,,-1,,0.9010772109031677,APPROVED,maxim,1646660902847,4144272,EVENT,,maxim,1646661112389
22169,Recent medication for chronic bronchitis,0,No,,-1,,0.7250893115997314,IGNORED,maxim,1646660449235,0,EVENT,,,0
20403,Amount of alcohol drunk on a typical drinking day,5,10 or more,,-1,,0.5913298726081848,APPROVED,maxim,1646661509118,40481011,EVENT,,<auto>,1646386545000
20403,Amount of alcohol drunk on a typical drinking day,5,10 or more,,-1,,0.5913298726081848,APPROVED,maxim,1646661509118,4244839,VALUE,,maxim,1646661502606
20544,Mental health problems ever diagnosed by a professional,18,Attention deficit or attention deficit and hyperactivity disorder (ADD/ADHD),,-1,,0.4628041386604309,APPROVED,maxim,1646661760541,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,18,Attention deficit or attention deficit and hyperactivity disorder (ADD/ADHD),,-1,,0.4628041386604309,APPROVED,maxim,1646661760541,438409,VALUE,,maxim,1646661759208
22167,Recent medication for asthma,0,No,,-1,,0.6457778215408325,IGNORED,maxim,1646660445712,0,EVENT,Invalid existing target: 3661634,,0
10844,Gestational diabetes only (pilot),0,No,,-1,,0.6028794646263123,APPROVED,Maxim,1646387191083,4211787,EVENT,,Maxim,1646387142177
10844,Gestational diabetes only (pilot),0,No,,-1,,0.6028794646263123,APPROVED,Maxim,1646387191083,4024659,VALUE,,Maxim,1646387169368
6152,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",7,Blood clot in the lung,,-1,,0.4737726151943207,APPROVED,Maxim,1646388131447,4214956,EVENT,,Maxim,1646388066468
6152,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",7,Blood clot in the lung,,-1,,0.4737726151943207,APPROVED,Maxim,1646388131447,4239826,VALUE,,Maxim,1646388130919
20544,Mental health problems ever diagnosed by a professional,14,"Autism, Asperger's or autistic spectrum disorder",,-1,,0.4628041386604309,APPROVED,maxim,1646661724952,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,14,"Autism, Asperger's or autistic spectrum disorder",,-1,,0.4628041386604309,APPROVED,maxim,1646661724952,439776,VALUE,,maxim,1646661724297
20544,Mental health problems ever diagnosed by a professional,7,Obsessive compulsive disorder (OCD),,-1,,0.4628041386604309,APPROVED,maxim,1646661872513,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,7,Obsessive compulsive disorder (OCD),,-1,,0.4628041386604309,APPROVED,maxim,1646661872513,440374,VALUE,,maxim,1646661871536
20403,Amount of alcohol drunk on a typical drinking day,2,3 or 4,,-1,,0.5913298726081848,APPROVED,maxim,1646661459178,40481011,EVENT,,<auto>,1646386551197
20403,Amount of alcohol drunk on a typical drinking day,2,3 or 4,,-1,,0.5913298726081848,APPROVED,maxim,1646661459178,4244842,VALUE,,maxim,1646661406847
20544,Mental health problems ever diagnosed by a professional,12,Bulimia nervosa,,-1,,0.4628041386604309,APPROVED,maxim,1646661691743,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,12,Bulimia nervosa,,-1,,0.4628041386604309,APPROVED,maxim,1646661691743,438407,VALUE,,maxim,1646661691209
22166,Recent medication for hayfever or allergic rhinitis,0,No,,-1,,0.5627732276916504,IGNORED,maxim,1646660460322,0,EVENT,,,0
20544,Mental health problems ever diagnosed by a professional,6,Panic attacks,,-1,,0.4628041386604309,APPROVED,maxim,1646661865858,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,6,Panic attacks,,-1,,0.4628041386604309,APPROVED,maxim,1646661865858,4021498,VALUE,,maxim,1646661865216
20117,Alcohol drinker status,2,Current,,-1,,0.7097856402397156,APPROVED,maxim,1646661208951,4074035,EVENT,,maxim,1646661203967
20116,Smoking status,2,Current,,-1,,0.8355186581611633,APPROVED,maxim,1646661087072,4298794,EVENT,,maxim,1646661085182
22166,Recent medication for hayfever or allergic rhinitis,1,Yes,,-1,,0.5627732276916504,APPROVED,maxim,1646660461371,35811560,EVENT,,maxim,1646660253006
22166,Recent medication for hayfever or allergic rhinitis,1,Yes,,-1,,0.5627732276916504,APPROVED,maxim,1646660461371,35825062,VALUE,,maxim,1646660370114
6152,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",8,Asthma,,-1,,0.4737726151943207,APPROVED,Maxim,1646388109556,4214956,EVENT,,Maxim,1646388066468
6152,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",8,Asthma,,-1,,0.4737726151943207,APPROVED,Maxim,1646388109556,317009,VALUE,,Maxim,1646388109060
6151,Fractured bone site(s),6,Arm,,-1,,0.55611652135849,APPROVED,Maxim,1646387956082,4193155,EVENT,,Maxim,1646387955341
20544,Mental health problems ever diagnosed by a professional,15,"Anxiety, nerves or generalized anxiety disorder",,-1,,0.4628041386604309,APPROVED,maxim,1646661745129,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,15,"Anxiety, nerves or generalized anxiety disorder",,-1,,0.4628041386604309,APPROVED,maxim,1646661745129,434613,VALUE,,maxim,1646661744335
22141,Doctor diagnosed mesothelioma of the lung,0,No,,-1,,0.5319497585296631,APPROVED,,0,4211787,EVENT,,Maxim,1646387806782
20544,Mental health problems ever diagnosed by a professional,13,Psychological over-eating or binge-eating,,-1,,0.4628041386604309,APPROVED,maxim,1646661717615,35811230,EVENT,,maxim,1646661618859
20544,Mental health problems ever diagnosed by a professional,13,Psychological over-eating or binge-eating,,-1,,0.4628041386604309,APPROVED,maxim,1646661717615,4152972,VALUE,,maxim,1646661716571
6150,Vascular/heart problems diagnosed by doctor,2,Angina,,-1,,0.4304583966732025,APPROVED,Maxim,1646388005985,4214956,EVENT,,Maxim,1646387985914
