source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
30120,0,0,Lymphocyte count,4254663,SNOMED,1970-01-01,2099-12-31,
30120,0,0,Lymphocyte count,4175206,SNOMED,1970-01-01,2099-12-31,
2764,0,0,Age at last live birth,9448,UCUM,1970-01-01,2099-12-31,
30880,0,0,Urate,4313992,SNOMED,1970-01-01,2099-12-31,
30880,0,0,Urate,8749,UCUM,1970-01-01,2099-12-31,
30670,0,0,Urea,4215465,SNOMED,1970-01-01,2099-12-31,
30670,0,0,Urea,8753,UCUM,1970-01-01,2099-12-31,
30160,0,0,Basophill count,4172647,SNOMED,1970-01-01,2099-12-31,
30160,0,0,Basophill count,4175206,SNOMED,1970-01-01,2099-12-31,
30700,0,0,Creatinine,4324383,SNOMED,1970-01-01,2099-12-31,
30700,0,0,Creatinine,8749,UCUM,1970-01-01,2099-12-31,
30260,0,0,Mean reticulocyte volume,3049858,LOINC,1970-01-01,2099-12-31,
30260,0,0,Mean reticulocyte volume,8583,UCUM,1970-01-01,2099-12-31,
3786,0,0,Age asthma diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30500,0,0,Microalbumin in urine,3000034,LOINC,1970-01-01,2099-12-31,
30500,0,0,Microalbumin in urine,8751,UCUM,1970-01-01,2099-12-31,
30334,0,0,Volume of EDTA1 buffy held by UKB,9665,UCUM,1970-01-01,2099-12-31,
30020,0,0,Haemoglobin concentration,40480067,SNOMED,1970-01-01,2099-12-31,
30020,0,0,Haemoglobin concentration,8713,UCUM,1970-01-01,2099-12-31,
30680,0,0,Calcium,4216722,SNOMED,1970-01-01,2099-12-31,
30680,0,0,Calcium,8753,UCUM,1970-01-01,2099-12-31,
30890,0,0,Vitamin D,4308739,SNOMED,1970-01-01,2099-12-31,
30890,0,0,Vitamin D,8736,UCUM,1970-01-01,2099-12-31,
30121,0,0,Lymphocyte count freeze-thaw cycles,4254663,SNOMED,1970-01-01,2099-12-31,
30140,0,0,Neutrophill count,4148615,SNOMED,1970-01-01,2099-12-31,
30140,0,0,Neutrophill count,4175206,SNOMED,1970-01-01,2099-12-31,
30690,0,0,Cholesterol,4299360,SNOMED,1970-01-01,2099-12-31,
30690,0,0,Cholesterol,8753,UCUM,1970-01-01,2099-12-31,
30710,0,0,C-reactive protein,4208414,SNOMED,1970-01-01,2099-12-31,
30710,0,0,C-reactive protein,8751,UCUM,1970-01-01,2099-12-31,
30820,0,0,Rheumatoid factor,4204380,SNOMED,1970-01-01,2099-12-31,
30820,0,0,Rheumatoid factor,8985,UCUM,1970-01-01,2099-12-31,
30130,0,0,Monocyte count,4194332,SNOMED,1970-01-01,2099-12-31,
30130,0,0,Monocyte count,4175206,SNOMED,1970-01-01,2099-12-31,
30770,0,0,IGF-1,4198110,SNOMED,1970-01-01,2099-12-31,
30770,0,0,IGF-1,8736,UCUM,1970-01-01,2099-12-31,
30060,0,0,Mean corpuscular haemoglobin concentration,4290193,SNOMED,1970-01-01,2099-12-31,
30060,0,0,Mean corpuscular haemoglobin concentration,8713,UCUM,1970-01-01,2099-12-31,
3894,0,0,Age heart attack diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30240,0,0,Reticulocyte percentage,4197837,SNOMED,1970-01-01,2099-12-31,
30240,0,0,Reticulocyte percentage,8554,UCUM,1970-01-01,2099-12-31,
30830,0,0,SHBG,4082602,SNOMED,1970-01-01,2099-12-31,
30830,0,0,SHBG,8736,UCUM,1970-01-01,2099-12-31,
30510,0,0,Creatinine (enzymatic) in urine,3017250,LOINC,1970-01-01,2099-12-31,
30344,0,0,Volume of EDTA2 plasma held by UKB,9665,UCUM,1970-01-01,2099-12-31,
30780,0,0,LDL direct,4012479,SNOMED,1970-01-01,2099-12-31,
30780,0,0,LDL direct,8753,UCUM,1970-01-01,2099-12-31,
30021,0,0,Haemoglobin concentration freeze-thaw cycles,40480067,SNOMED,1970-01-01,2099-12-31,
189,0,0,Townsend deprivation index at recruitment,0,None,1970-01-01,2099-12-31,
30620,0,0,Alanine aminotransferase,4146380,SNOMED,1970-01-01,2099-12-31,
30620,0,0,Alanine aminotransferase,8645,UCUM,1970-01-01,2099-12-31,
30141,0,0,Neutrophill count freeze-thaw cycles,4148615,SNOMED,1970-01-01,2099-12-31,
30840,0,0,Total bilirubin,4230543,SNOMED,1970-01-01,2099-12-31,
30840,0,0,Total bilirubin,8749,UCUM,1970-01-01,2099-12-31,
30131,0,0,Monocyte count freeze-thaw cycles,4194332,SNOMED,1970-01-01,2099-12-31,
30040,0,0,Mean corpuscular volume,37393851,SNOMED,1970-01-01,2099-12-31,
30040,0,0,Mean corpuscular volume,8583,UCUM,1970-01-01,2099-12-31,
30790,0,0,Lipoprotein A,4197857,SNOMED,1970-01-01,2099-12-31,
30790,0,0,Lipoprotein A,8736,UCUM,1970-01-01,2099-12-31,
30520,0,0,Potassium in urine,4173269,SNOMED,1970-01-01,2099-12-31,
30520,0,0,Potassium in urine,8753,UCUM,1970-01-01,2099-12-31,
30630,0,0,Apolipoprotein A,4014902,SNOMED,1970-01-01,2099-12-31,
30630,0,0,Apolipoprotein A,8636,UCUM,1970-01-01,2099-12-31,
30800,0,0,Oestradiol,4292703,SNOMED,1970-01-01,2099-12-31,
30800,0,0,Oestradiol,8729,UCUM,1970-01-01,2099-12-31,
3992,0,0,Age emphysema/chronic bronchitis diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30241,0,0,Reticulocyte percentage freeze-thaw cycles,37393631,SNOMED,1970-01-01,2099-12-31,
30030,0,0,Haematocrit percentage,4151358,SNOMED,1970-01-01,2099-12-31,
30030,0,0,Haematocrit percentage,8554,UCUM,1970-01-01,2099-12-31,
30354,0,0,Volume of EDTA2 buffy held by UKB,9665,UCUM,1970-01-01,2099-12-31,
2734,0,0,Number of live births,45770046,SNOMED,1970-01-01,2099-12-31,
30530,0,0,Sodium in urine,4020682,SNOMED,1970-01-01,2099-12-31,
30530,0,0,Sodium in urine,8753,UCUM,1970-01-01,2099-12-31,
30810,0,0,Phosphate,3011904,LOINC,1970-01-01,2099-12-31,
30810,0,0,Phosphate,8753,UCUM,1970-01-01,2099-12-31,
30750,0,0,Glycated haemoglobin (HbA1c),4184637,SNOMED,1970-01-01,2099-12-31,
30750,0,0,Glycated haemoglobin (HbA1c),9579,UCUM,1970-01-01,2099-12-31,
30640,0,0,Apolipoprotein B,4017617,SNOMED,1970-01-01,2099-12-31,
30640,0,0,Apolipoprotein B,8636,UCUM,1970-01-01,2099-12-31,
30041,0,0,Mean corpuscular volume freeze-thaw cycles,4016239,SNOMED,1970-01-01,2099-12-31,
30600,0,0,Albumin,4097664,SNOMED,1970-01-01,2099-12-31,
30600,0,0,Albumin,8636,UCUM,1970-01-01,2099-12-31,
30100,0,0,Mean platelet (thrombocyte) volume,4039428,SNOMED,1970-01-01,2099-12-31,
30100,0,0,Mean platelet (thrombocyte) volume,8583,UCUM,1970-01-01,2099-12-31,
30031,0,0,Haematocrit freeze-thaw cycles,4151358,SNOMED,1970-01-01,2099-12-31,
30171,0,0,Nucleated red blood cell count freeze-thaw cycles,37399327,SNOMED,1970-01-01,2099-12-31,
30760,0,0,HDL cholesterol,4101713,SNOMED,1970-01-01,2099-12-31,
30760,0,0,HDL cholesterol,8753,UCUM,1970-01-01,2099-12-31,
2824,0,0,Age at hysterectomy,9448,UCUM,1970-01-01,2099-12-31,
30364,0,0,Volume of EDTA2 red cells held by UKB,9665,UCUM,1970-01-01,2099-12-31,
30271,0,0,Mean sphered cell volume freeze-thaw cycles,3039385,LOINC,1970-01-01,2099-12-31,
30090,0,0,Platelet crit,4097621,SNOMED,1970-01-01,2099-12-31,
30090,0,0,Platelet crit,8554,UCUM,1970-01-01,2099-12-31,
30610,0,0,Alkaline phosphatase,4230636,SNOMED,1970-01-01,2099-12-31,
30610,0,0,Alkaline phosphatase,8645,UCUM,1970-01-01,2099-12-31,
30180,0,0,Lymphocyte percentage,4156652,SNOMED,1970-01-01,2099-12-31,
30180,0,0,Lymphocyte percentage,8554,UCUM,1970-01-01,2099-12-31,
4012,0,0,"Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed",9448,UCUM,1970-01-01,2099-12-31,
2966,0,0,Age high blood pressure diagnosed,40761397,LOINC,1970-01-01,2099-12-31,
2966,0,0,Age high blood pressure diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30000,0,0,White blood cell (leukocyte) count,3010813,LOINC,1970-01-01,2099-12-31,
30000,0,0,White blood cell (leukocyte) count,4175206,SNOMED,1970-01-01,2099-12-31,
41149,0,0,Records in HES inpatient operations dataset,0,None,1970-01-01,2099-12-31,
50,0,0,Standing height,40765042,LOINC,1970-01-01,2099-12-31,
50,0,0,Standing height,8582,UCUM,1970-01-01,2099-12-31,
30394,0,0,Total volume of urine samples held by UKB,4196844,SNOMED,1970-01-01,2099-12-31,
30394,0,0,Total volume of urine samples held by UKB,9665,UCUM,1970-01-01,2099-12-31,
30280,0,0,Immature reticulocyte fraction,4135655,SNOMED,1970-01-01,2099-12-31,
30280,0,0,Immature reticulocyte fraction,8523,UCUM,1970-01-01,2099-12-31,
30091,0,0,Platelet crit freeze-thaw cycles,4097621,SNOMED,1970-01-01,2099-12-31,
3064,0,0,Peak expiratory flow (PEF),4087260,SNOMED,1970-01-01,2099-12-31,
3064,0,0,Peak expiratory flow (PEF),8698,UCUM,1970-01-01,2099-12-31,
51,0,0,Seated height,4093976,SNOMED,1970-01-01,2099-12-31,
51,0,0,Seated height,8582,UCUM,1970-01-01,2099-12-31,
30300,0,0,High light scatter reticulocyte count,3038466,LOINC,1970-01-01,2099-12-31,
30300,0,0,High light scatter reticulocyte count,4079010,SNOMED,1970-01-01,2099-12-31,
30101,0,0,Mean platelet (thrombocyte) volume freeze-thaw cycles,4192368,SNOMED,1970-01-01,2099-12-31,
2976,0,0,Age diabetes diagnosed,40768838,LOINC,1970-01-01,2099-12-31,
2976,0,0,Age diabetes diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30181,0,0,Lymphocyte percentage freeze-thaw cycles,4156652,SNOMED,1970-01-01,2099-12-31,
30071,0,0,Red blood cell (erythrocyte) distribution width freeze-thaw cycles,3002385,LOINC,1970-01-01,2099-12-31,
4689,0,0,Age glaucoma diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30404,0,0,Volume of ACD held by UKB,3036603,LOINC,1970-01-01,2099-12-31,
30404,0,0,Volume of ACD held by UKB,9665,UCUM,1970-01-01,2099-12-31,
3160,0,0,"Weight, manual entry",3025315,LOINC,1970-01-01,2099-12-31,
3160,0,0,"Weight, manual entry",9529,UCUM,1970-01-01,2099-12-31,
30001,0,0,White blood cell (leukocyte) count freeze-thaw cycles,3010813,LOINC,1970-01-01,2099-12-31,
30080,0,0,Platelet count,4267147,SNOMED,1970-01-01,2099-12-31,
30080,0,0,Platelet count,4175206,SNOMED,1970-01-01,2099-12-31,
41234,0,0,Records in HES inpatient diagnoses dataset,0,None,1970-01-01,2099-12-31,
4700,0,0,Age cataract diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30110,0,0,Platelet distribution width,4097620,SNOMED,1970-01-01,2099-12-31,
30110,0,0,Platelet distribution width,8554,UCUM,1970-01-01,2099-12-31,
30161,0,0,Basophill count freeze-thaw cycles,4172647,SNOMED,1970-01-01,2099-12-31,
30281,0,0,Immature reticulocyte fraction freeze-thaw cycles,4135655,SNOMED,1970-01-01,2099-12-31,
30414,0,0,Volume of RNA held by UKB,9665,UCUM,1970-01-01,2099-12-31,
93,0,0,"Systolic blood pressure, manual reading",4152194,SNOMED,1970-01-01,2099-12-31,
93,0,0,"Systolic blood pressure, manual reading",8876,UCUM,1970-01-01,2099-12-31,
30301,0,0,High light scatter reticulocyte count freeze-thaw cycles,3038466,LOINC,1970-01-01,2099-12-31,
41235,0,0,Spells in hospital,0,None,1970-01-01,2099-12-31,
30081,0,0,Platelet count freeze-thaw cycles,4267147,SNOMED,1970-01-01,2099-12-31,
30010,0,0,Red blood cell (erythrocyte) count,3026361,LOINC,1970-01-01,2099-12-31,
30010,0,0,Red blood cell (erythrocyte) count,4079010,SNOMED,1970-01-01,2099-12-31,
2794,0,0,Age started oral contraceptive pill,9448,UCUM,1970-01-01,2099-12-31,
3536,0,0,Age started hormone-replacement therapy (HRT),9448,UCUM,1970-01-01,2099-12-31,
30170,0,0,Nucleated red blood cell count,4012826,SNOMED,1970-01-01,2099-12-31,
30170,0,0,Nucleated red blood cell count,4175206,SNOMED,1970-01-01,2099-12-31,
30261,0,0,Mean reticulocyte volume freeze-thaw cycles,3049858,LOINC,1970-01-01,2099-12-31,
30374,0,0,Volume of Li-Hep plasma held by UKB,9665,UCUM,1970-01-01,2099-12-31,
30211,0,0,Eosinophill percentage freeze-thaw cycles,4149456,SNOMED,1970-01-01,2099-12-31,
30314,0,0,Volume of EDTA1 plasma held by UKB,9665,UCUM,1970-01-01,2099-12-31,
20006,0,0,Interpolated Year when cancer first diagnosed,9448,UCUM,1970-01-01,2099-12-31,
94,0,0,"Diastolic blood pressure, manual reading",4154790,SNOMED,1970-01-01,2099-12-31,
94,0,0,"Diastolic blood pressure, manual reading",8876,UCUM,1970-01-01,2099-12-31,
41259,0,0,Records in HES inpatient main dataset,0,None,1970-01-01,2099-12-31,
30220,0,0,Basophill percentage,4156653,SNOMED,1970-01-01,2099-12-31,
30220,0,0,Basophill percentage,8554,UCUM,1970-01-01,2099-12-31,
3062,0,0,Forced vital capacity (FVC),4248526,SNOMED,1970-01-01,2099-12-31,
3062,0,0,Forced vital capacity (FVC),8519,UCUM,1970-01-01,2099-12-31,
30270,0,0,Mean sphered cell volume,3039385,LOINC,1970-01-01,2099-12-31,
30270,0,0,Mean sphered cell volume,8583,UCUM,1970-01-01,2099-12-31,
30061,0,0,Mean corpuscular haemoglobin concentration freeze-thaw cycles,4290193,SNOMED,1970-01-01,2099-12-31,
30384,0,0,Volume of serum held by UKB,9665,UCUM,1970-01-01,2099-12-31,
4079,0,0,"Diastolic blood pressure, automated reading",4154790,SNOMED,1970-01-01,2099-12-31,
4079,0,0,"Diastolic blood pressure, automated reading",8876,UCUM,1970-01-01,2099-12-31,
2804,0,0,Age when last used oral contraceptive pill,9448,UCUM,1970-01-01,2099-12-31,
102,0,0,"Pulse rate, automated reading",4301868,SNOMED,1970-01-01,2099-12-31,
30290,0,0,High light scatter reticulocyte percentage,3041522,LOINC,1970-01-01,2099-12-31,
30290,0,0,High light scatter reticulocyte percentage,8554,UCUM,1970-01-01,2099-12-31,
30200,0,0,Neutrophill percentage,4153001,SNOMED,1970-01-01,2099-12-31,
30200,0,0,Neutrophill percentage,8554,UCUM,1970-01-01,2099-12-31,
41261,0,0,Records in HES inpatient maternity dataset,0,None,1970-01-01,2099-12-31,
30221,0,0,Basophill percentage freeze-thaw cycles,4156653,SNOMED,1970-01-01,2099-12-31,
40008,0,0,Age at cancer diagnosis,3007016,LOINC,1970-01-01,2099-12-31,
40008,0,0,Age at cancer diagnosis,9448,UCUM,1970-01-01,2099-12-31,
47,0,0,Hand grip strength (right),44805438,SNOMED,1970-01-01,2099-12-31,
47,0,0,Hand grip strength (right),9529,UCUM,1970-01-01,2099-12-31,
20009,0,0,Interpolated Age of participant when non-cancer illness first diagnosed,40766624,LOINC,1970-01-01,2099-12-31,
20009,0,0,Interpolated Age of participant when non-cancer illness first diagnosed,9448,UCUM,1970-01-01,2099-12-31,
3063,0,0,Forced expiratory volume in 1-second (FEV1),40766743,LOINC,1970-01-01,2099-12-31,
3063,0,0,Forced expiratory volume in 1-second (FEV1),8519,UCUM,1970-01-01,2099-12-31,
34,0,0,Year of birth,21494070,LOINC,1970-01-01,2099-12-31,
34,0,0,Year of birth,9448,UCUM,1970-01-01,2099-12-31,
4080,0,0,"Systolic blood pressure, automated reading",4152194,SNOMED,1970-01-01,2099-12-31,
4080,0,0,"Systolic blood pressure, automated reading",8876,UCUM,1970-01-01,2099-12-31,
20007,0,0,Interpolated Age of participant when cancer first diagnosed,40766624,LOINC,1970-01-01,2099-12-31,
20007,0,0,Interpolated Age of participant when cancer first diagnosed,9448,UCUM,1970-01-01,2099-12-31,
48,0,0,Waist circumference,4172830,SNOMED,1970-01-01,2099-12-31,
48,0,0,Waist circumference,8582,UCUM,1970-01-01,2099-12-31,
30070,0,0,Red blood cell (erythrocyte) distribution width,3002385,LOINC,1970-01-01,2099-12-31,
30070,0,0,Red blood cell (erythrocyte) distribution width,8554,UCUM,1970-01-01,2099-12-31,
4194,0,0,Pulse rate,4301868,SNOMED,1970-01-01,2099-12-31,
40009,0,0,Reported occurrences of cancer,0,None,1970-01-01,2099-12-31,
49,0,0,Hip circumference,4111665,SNOMED,1970-01-01,2099-12-31,
49,0,0,Hip circumference,8582,UCUM,1970-01-01,2099-12-31,
4022,0,0,Age pulmonary embolism (blood clot in lung) diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30201,0,0,Neutrophill percentage freeze-thaw cycles,4153001,SNOMED,1970-01-01,2099-12-31,
46,0,0,Hand grip strength (left),44805437,SNOMED,1970-01-01,2099-12-31,
46,0,0,Hand grip strength (left),9529,UCUM,1970-01-01,2099-12-31,
30230,0,0,Nucleated red blood cell percentage,4016227,SNOMED,1970-01-01,2099-12-31,
30230,0,0,Nucleated red blood cell percentage,8554,UCUM,1970-01-01,2099-12-31,
30291,0,0,High light scatter reticulocyte percentage freeze-thaw cycles,3038466,LOINC,1970-01-01,2099-12-31,
30190,0,0,Monocyte percentage,4150335,SNOMED,1970-01-01,2099-12-31,
30190,0,0,Monocyte percentage,8554,UCUM,1970-01-01,2099-12-31,
4056,0,0,Age stroke diagnosed,9448,UCUM,1970-01-01,2099-12-31,
40425,0,0,Volume of DNA held by UKB,9665,UCUM,1970-01-01,2099-12-31,
30210,0,0,Eosinophill percentage,4149456,SNOMED,1970-01-01,2099-12-31,
30210,0,0,Eosinophill percentage,8554,UCUM,1970-01-01,2099-12-31,
20010,0,0,Interpolated Year when operation took place,9448,UCUM,1970-01-01,2099-12-31,
30897,0,0,Estimated sample dilution factor,0,None,1970-01-01,2099-12-31,
20008,0,0,Interpolated Year when non-cancer illness first diagnosed,40766630,LOINC,1970-01-01,2099-12-31,
20008,0,0,Interpolated Year when non-cancer illness first diagnosed,9448,UCUM,1970-01-01,2099-12-31,
30191,0,0,Monocyte percentage freeze-thaw cycles,4150335,SNOMED,1970-01-01,2099-12-31,
30191,0,0,Monocyte percentage freeze-thaw cycles,8554,UCUM,1970-01-01,2099-12-31,
40007,0,0,Age at death,3038421,LOINC,1970-01-01,2099-12-31,
40007,0,0,Age at death,9448,UCUM,1970-01-01,2099-12-31,
30231,0,0,Nucleated red blood cell percentage freeze-thaw cycles,4016227,SNOMED,1970-01-01,2099-12-31,
