source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
13,0,HESIN_ADMIMETH,Elective: Planned,9201,Visit,1970-01-01,2099-12-31,
8,0,HESIN_ADMIMETH,Emergency - Other (excludes Accidental Poisoning),9203,Visit,1970-01-01,2099-12-31,
13,0,HESIN_ADMIMETH,Elective: planned,9201,Visit,1970-01-01,2099-12-31,
31,0,HESIN_ADMIMETH,Patient Injury - Self Inflicted (Injury or Poisoning),9203,Visit,1970-01-01,2099-12-31,
21,0,HESIN_ADMIMETH,"Patient delay (for domestic,legal or other practical reasons)",9201,Visit,1970-01-01,2099-12-31,
98,0,HESIN_ADMIMETH,Not applicable,9201,Visit,1970-01-01,2099-12-31,
82,0,HESIN_ADMIMETH,The birth of a baby in this health care provider,9201,Visit,1970-01-01,2099-12-31,
83,0,HESIN_ADMIMETH,Other: babies born outside Health Care Provider,8650,CMS Place of Service,1970-01-01,2099-12-31,
42,0,HESIN_ADMIMETH,Maternity Admission (Record Type 02 only),8650,CMS Place of Service,1970-01-01,2099-12-31,
2B,0,HESIN_ADMIMETH,Emergency: Transfer from another hospital provider,9203,Visit,1970-01-01,2099-12-31,
12,0,HESIN_ADMIMETH,Elective: booked,9201,Visit,1970-01-01,2099-12-31,
99,0,HESIN_ADMIMETH,Not known,9201,Visit,1970-01-01,2099-12-31,
18,0,HESIN_ADMIMETH,Planned transfers,9201,Visit,1970-01-01,2099-12-31,
25,0,HESIN_ADMIMETH,Emergency: Domiciliary visit by Consultant,9203,Visit,1970-01-01,2099-12-31,
81,0,HESIN_ADMIMETH,Transfer from another hospital provider,9201,Visit,1970-01-01,2099-12-31,
89,0,HESIN_ADMIMETH,From the admissions waiting list of a High Security Psychiatric Hospital,8971,CMS Place of Service,1970-01-01,2099-12-31,
83,0,HESIN_ADMIMETH,Baby born outside the health care provider (except when born at home as intended. In this case the baby is an emergency admission. e.g. if midwife's decision to admit the baby use Admission Method 28),9203,Visit,1970-01-01,2099-12-31,
43,0,HESIN_ADMIMETH,Neonatal Admission (Record Type 11 only),8650,CMS Place of Service,1970-01-01,2099-12-31,
11,0,HESIN_ADMIMETH,Elective: from waiting list,9201,Visit,1970-01-01,2099-12-31,
2C,0,HESIN_ADMIMETH,Other: babies born at home,581476,Visit,1970-01-01,2099-12-31,
19,0,HESIN_ADMIMETH,"Routine Admission,type not known",9201,Visit,1970-01-01,2099-12-31,
27,0,HESIN_ADMIMETH,Emergency: Via NHS Direct Services,9203,Visit,1970-01-01,2099-12-31,
23,0,HESIN_ADMIMETH,Emergency: Bed bureau,9203,Visit,1970-01-01,2099-12-31,
40,0,HESIN_ADMIMETH,"Other admission types,no additional detail added",9201,Visit,1970-01-01,2099-12-31,
48,0,HESIN_ADMIMETH,Other,9201,Visit,1970-01-01,2099-12-31,
32,0,HESIN_ADMIMETH,Maternity: Admitted post-partum,8650,CMS Place of Service,1970-01-01,2099-12-31,
31,0,HESIN_ADMIMETH,Maternity: baby delivered after admission,8650,CMS Place of Service,1970-01-01,2099-12-31,
82,0,HESIN_ADMIMETH,Other: babies born in Health Care Provider,8650,CMS Place of Service,1970-01-01,2099-12-31,
29,0,HESIN_ADMIMETH,Emergency: Other,9203,Visit,1970-01-01,2099-12-31,
21,0,HESIN_ADMIMETH,Emergency: A & E or dental casualty department of the health care provider,9203,Visit,1970-01-01,2099-12-31,
41,0,HESIN_ADMIMETH,Home Birth (Record Type 02 only),581476,Visit,1970-01-01,2099-12-31,
24,0,HESIN_ADMIMETH,Emergency: Consultant clinic of this or another health care provider,9203,Visit,1970-01-01,2099-12-31,
28,0,HESIN_ADMIMETH,"Emergency: Other means,including admitted from the A & E department of another provider where they had not been admitted",9203,Visit,1970-01-01,2099-12-31,
81,0,HESIN_ADMIMETH,Transfer of any admitted patient from other hospital provider. May be used for an elective or emergency transfer from other hospital provider.,9201,Visit,1970-01-01,2099-12-31,
31,0,HESIN_ADMIMETH,Maternity: Admitted ante-partum,8650,CMS Place of Service,1970-01-01,2099-12-31,
22,0,HESIN_ADMIMETH,"Emergency: GP,after a request for immediate admission has been made direct to a hospital provider (i.e. not through a Bed Bureau) by a General Practitioner or deputy",9203,Visit,1970-01-01,2099-12-31,
