source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
EMISNQMI219,0,GP_CLINICAL_COVID,Minor injury <48 hours ago - enhanced services administration,44788288,SNOMED,1970-01-01,2099-12-31,
OLTR-44CC.,0,GP_CLINICAL_COVID,Test Request : Plasma C reactive protein,37398420,SNOMED,1970-01-01,2099-12-31,
HNG0609,0,GP_CLINICAL_COVID,[RFC] Accidental injury,4053720,SNOMED,1970-01-01,2099-12-31,
OLTR-G1,0,GP_CLINICAL_COVID,Test Request : Genital routine screen,4216165,SNOMED,1970-01-01,2099-12-31,
ALLERGY34744NEMIS,0,GP_CLINICAL_COVID,Adverse reaction to Ranolazine,4317380,SNOMED,1970-01-01,2099-12-31,
OLTR-U5HI,0,GP_CLINICAL_COVID,Test Request : 24Hr-Urine 5HIAA (MCHfT),3044096,LOINC,1970-01-01,2099-12-31,
HNG0610,0,GP_CLINICAL_COVID,[RFC] Burns,3049362,LOINC,1970-01-01,2099-12-31,
EMISNQIG2,0,GP_CLINICAL_COVID,IGRA test invitation,42528937,LOINC,1970-01-01,2099-12-31,
EMISNQRE530,0,GP_CLINICAL_COVID,Referral to extensivist service rejected by service provider,44802081,SNOMED,1970-01-01,2099-12-31,
EMISQ2W2,0,GP_CLINICAL_COVID,2 week rule referral - brain,4014706,SNOMED,1970-01-01,2099-12-31,
HNG0620,0,GP_CLINICAL_COVID,[RFC] Leg ulcer - venous,197304,SNOMED,1970-01-01,2099-12-31,
OLTR-CHTR,0,GP_CLINICAL_COVID,Test Request : Cholesterol and Triglyceride,40484105,SNOMED,1970-01-01,2099-12-31,
EMISNQMI22,0,GP_CLINICAL_COVID,Misuse of Morphine Sulphate,44105856,RxNorm Extension,1970-01-01,2099-12-31,
OLTR-U5HIAA,0,GP_CLINICAL_COVID,Test Request : Urine 5HIAA,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-IMSL,0,GP_CLINICAL_COVID,Test Request : Infectious Mononucleosis Screen (IM),37397929,SNOMED,1970-01-01,2099-12-31,
OLTR-44CD.,0,GP_CLINICAL_COVID,Test Request : Serum sex hormne binding glob,37398421,SNOMED,1970-01-01,2099-12-31,
EMISNQMI220,0,GP_CLINICAL_COVID,Mild acne vulgaris,4028013,SNOMED,1970-01-01,2099-12-31,
OLTR-G12,0,GP_CLINICAL_COVID,Test Request : Cultivated Rye Pollen RAST,4123335,SNOMED,1970-01-01,2099-12-31,
EMISNQRE531,0,GP_CLINICAL_COVID,Referred for integrated care,44791509,SNOMED,1970-01-01,2099-12-31,
ALLERGY34746NEMIS,0,GP_CLINICAL_COVID,Adverse reaction to Ranolazine,4317380,SNOMED,1970-01-01,2099-12-31,
HNG0621,0,GP_CLINICAL_COVID,[RFC] Leg ulcer - arterial,0,None,1970-01-01,2099-12-31,
EMISQ2W4,0,GP_CLINICAL_COVID,2 week rule referral - colorectal,4014706,SNOMED,1970-01-01,2099-12-31,
OLTR-U5HIAA24,0,GP_CLINICAL_COVID,Test Request : Urine 5HIAA (24 hour),4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQIG3,0,GP_CLINICAL_COVID,IGRA test invitation first letter,44806254,SNOMED,1970-01-01,2099-12-31,
OLTR-CHU,0,GP_CLINICAL_COVID,Test Request : Chlamydia PCR (Urine),4133775,SNOMED,1970-01-01,2099-12-31,
ALLERGY9.1,0,GP_CLINICAL_COVID,Adverse reaction to Drugs Used In Anaemias And Some Other Blood Disorders,441207,SNOMED,1970-01-01,2099-12-31,
EMISNQMI224,0,GP_CLINICAL_COVID,Minor surgery not done,4197168,SNOMED,1970-01-01,2099-12-31,
EMISNQRE532,0,GP_CLINICAL_COVID,Reduced alcohol intake,4052351,SNOMED,1970-01-01,2099-12-31,
OLTR-U::UF,0,GP_CLINICAL_COVID,Test Request : Urine C&S,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-G120,0,GP_CLINICAL_COVID,Test Request : OGTT - Glucose At 2 Hours,4012477,SNOMED,1970-01-01,2099-12-31,
OLTR-44CF.,0,GP_CLINICAL_COVID,Test Request : Serum beta 2 microglobulin lev,37398422,SNOMED,1970-01-01,2099-12-31,
EMISQ2W5,0,GP_CLINICAL_COVID,2 week rule referral - urology,4014706,SNOMED,1970-01-01,2099-12-31,
HNG0622,0,GP_CLINICAL_COVID,[RFC] Leg ulcer - both arterial & venous,0,None,1970-01-01,2099-12-31,
ALLERGY3479,0,GP_CLINICAL_COVID,Adverse reaction to Phyllocontin Continus,4329330,SNOMED,1970-01-01,2099-12-31,
OLTR-CHUR,0,GP_CLINICAL_COVID,Test Request : Urine Chlamydia antigen,37394392,SNOMED,1970-01-01,2099-12-31,
OLTR-IMST,0,GP_CLINICAL_COVID,Test Request : Infectious Mononucleosis (glandular fever) screen,37397929,SNOMED,1970-01-01,2099-12-31,
EMISNQIG4,0,GP_CLINICAL_COVID,IGRA test invitation second letter,35609729,SNOMED,1970-01-01,2099-12-31,
EMISNQRE533,0,GP_CLINICAL_COVID,Referral to women's health service,761985,SNOMED,1970-01-01,2099-12-31,
OLTR-44CH.,0,GP_CLINICAL_COVID,Test Request : Serum ACE level,4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQMI225,0,GP_CLINICAL_COVID,Minor surgery done - second procedure,4197168,SNOMED,1970-01-01,2099-12-31,
HNG0623,0,GP_CLINICAL_COVID,[RFC] Urinary incontinence,45879944,LOINC,1970-01-01,2099-12-31,
OLTR-U:CHLP NGP,0,GP_CLINICAL_COVID,Test Request : Urine Chlamydia/Gonorrhoea,433417,SNOMED,1970-01-01,2099-12-31,
OLTR-G14,0,GP_CLINICAL_COVID,Test Request : Cultivated Oat Pollen RAST,4128476,SNOMED,1970-01-01,2099-12-31,
EMISQ2W6,0,GP_CLINICAL_COVID,2 week rule referral - haematology,4085004,SNOMED,1970-01-01,2099-12-31,
ALLERGY3483,0,GP_CLINICAL_COVID,Adverse reaction to Phytex,4329179,SNOMED,1970-01-01,2099-12-31,
OLTR-IMZ,0,GP_CLINICAL_COVID,Test Request : Immunoglobulins,37399051,SNOMED,1970-01-01,2099-12-31,
ALLERGY9.1.1,0,GP_CLINICAL_COVID,Adverse reaction to Drugs Used In Iron Deficiency Anaemia,436659,SNOMED,1970-01-01,2099-12-31,
EMISNQIM1,0,GP_CLINICAL_COVID,Immediate swelling of knee,4100297,SNOMED,1970-01-01,2099-12-31,
OLTR-IN,0,GP_CLINICAL_COVID,Test Request : Insulin,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-44CN.,0,GP_CLINICAL_COVID,Test Request : Serum amylase level,37398227,SNOMED,1970-01-01,2099-12-31,
OLTR-CHVS,0,GP_CLINICAL_COVID,Test Request : High Vaginal Swab Culture (not Virology),46285120,SNOMED,1970-01-01,2099-12-31,
HNG0624,0,GP_CLINICAL_COVID,[RFC] Incontinence both urinary & bowel,197675,SNOMED,1970-01-01,2099-12-31,
OLTR-U:CSU:UF,0,GP_CLINICAL_COVID,Test request : Catheter sample (CSU) C&S,44806484,SNOMED,1970-01-01,2099-12-31,
EMISNQRE534,0,GP_CLINICAL_COVID,Refer for biomechanical assessment,44804811,SNOMED,1970-01-01,2099-12-31,
EMISNQMI226,0,GP_CLINICAL_COVID,Minor surgery done - third procedure,4197168,SNOMED,1970-01-01,2099-12-31,
EMISQ2W7,0,GP_CLINICAL_COVID,2 week rule referral - head and neck,38003340,Revenue Code,1970-01-01,2099-12-31,
ALLERGY3485,0,GP_CLINICAL_COVID,Adverse reaction to Picolax,4329330,SNOMED,1970-01-01,2099-12-31,
OLTR-G15,0,GP_CLINICAL_COVID,Test Request : Cultivated Wheat Pollen RAST,4128477,SNOMED,1970-01-01,2099-12-31,
OLTR-INCAE,0,GP_CLINICAL_COVID,Test Request : ANCA ELISA,4216165,SNOMED,1970-01-01,2099-12-31,
HNG0625,0,GP_CLINICAL_COVID,[RFC] Learning disability,36307559,LOINC,1970-01-01,2099-12-31,
EMISNQIM13,0,GP_CLINICAL_COVID,Immunisation history scanned,4064492,SNOMED,1970-01-01,2099-12-31,
OLTR-CI,0,GP_CLINICAL_COVID,Test Request : Serum C1 Inhibitor Studies,4133773,SNOMED,1970-01-01,2099-12-31,
ALLERGY9.1.1.1,0,GP_CLINICAL_COVID,Adverse reaction to Oral Iron Therapy,4169603,SNOMED,1970-01-01,2099-12-31,
OLTR-U:MSU:UF,0,GP_CLINICAL_COVID,Test request : Mid-stream sample (MSU) C&S,4122280,SNOMED,1970-01-01,2099-12-31,
EMISQ2W8,0,GP_CLINICAL_COVID,2 week rule referral - lung,4014706,SNOMED,1970-01-01,2099-12-31,
EMISNQRE535,0,GP_CLINICAL_COVID,Refer for phototherapy of skin,4180886,SNOMED,1970-01-01,2099-12-31,
OLTR-44CS.,0,GP_CLINICAL_COVID,Test Request : Serum C reactive protein level,4048092,SNOMED,1970-01-01,2099-12-31,
ALLERGY3487NEMIS,0,GP_CLINICAL_COVID,Adverse reaction to Biloptin,4097948,SNOMED,1970-01-01,2099-12-31,
HNG0626,0,GP_CLINICAL_COVID,[RFC] Physical disability,44789133,SNOMED,1970-01-01,2099-12-31,
OLTR-U:U,0,GP_CLINICAL_COVID,Test Request : Urine,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-G16,0,GP_CLINICAL_COVID,Test Request : Fluid / Aspirate / Pus (not swabs),4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQMI229,0,GP_CLINICAL_COVID,Mini-Addenbrooke's cognitive examination score,40483381,SNOMED,1970-01-01,2099-12-31,
OLTR-INCPGL,0,GP_CLINICAL_COVID,Test Request : Insulin & C Peptide & Glucose,42939064,RxNorm Extension,1970-01-01,2099-12-31,
OLTR-CIAMBC,0,GP_CLINICAL_COVID,Test Request : CT IAM with contrast,4327032,SNOMED,1970-01-01,2099-12-31,
EMISNQIM14,0,GP_CLINICAL_COVID,Implied consent given for treatment,44805362,SNOMED,1970-01-01,2099-12-31,
EMISNQRE536,0,GP_CLINICAL_COVID,Refer to tier 1 (core) podiatry,4141690,SNOMED,1970-01-01,2099-12-31,
OLTR-44CT.,0,GP_CLINICAL_COVID,Test Request : Plasma amylase level,37393130,SNOMED,1970-01-01,2099-12-31,
EMISQ2W9,0,GP_CLINICAL_COVID,2 week rule referral - sarcoma,44791284,SNOMED,1970-01-01,2099-12-31,
HNG0627,0,GP_CLINICAL_COVID,[RFC] Mental health problem,4131548,SNOMED,1970-01-01,2099-12-31,
ALLERGY349,0,GP_CLINICAL_COVID,Adverse reaction to Cephradine,4096757,SNOMED,1970-01-01,2099-12-31,
OLTR-U:U2,0,GP_CLINICAL_COVID,Test Request : Urine Culture & Sensitivity,4170475,SNOMED,1970-01-01,2099-12-31,
ALLERGY9.1.1.2,0,GP_CLINICAL_COVID,Adverse reaction to Parenteral Iron Therapy,4329330,SNOMED,1970-01-01,2099-12-31,
OLTR-INF,0,GP_CLINICAL_COVID,Test Request : Intrinsic Factor Abs,1380472,RxNorm,1970-01-01,2099-12-31,
EMISNQRE537,0,GP_CLINICAL_COVID,Refer to tier 2 (specialist) podiatry,4141690,SNOMED,1970-01-01,2099-12-31,
OLTR-G2,0,GP_CLINICAL_COVID,Test Request : Genital - (Older than 65 yrs),4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQIM15,0,GP_CLINICAL_COVID,Impaired glucose regulation care pathway,46284195,SNOMED,1970-01-01,2099-12-31,
EMISQAC1,0,GP_CLINICAL_COVID,Ace inhibitor contraindicated,42539487,SNOMED,1970-01-01,2099-12-31,
OLTR-CIAMS,0,GP_CLINICAL_COVID,Test Request : CT Internal Auditory Meatii,4267855,SNOMED,1970-01-01,2099-12-31,
HNG0628,0,GP_CLINICAL_COVID,[RFC] Post other day surgery,3051645,LOINC,1970-01-01,2099-12-31,
OLTR-44Cd.,0,GP_CLINICAL_COVID,Test Request : Bld thiopur methtransfase lev,4216165,SNOMED,1970-01-01,2099-12-31,
ALLERGY3491,0,GP_CLINICAL_COVID,Adverse reaction to Piriton,4329330,SNOMED,1970-01-01,2099-12-31,
EMISNQMI3,0,GP_CLINICAL_COVID,Minor surgery postoperative complication - keloid scar,4300243,SNOMED,1970-01-01,2099-12-31,
OLTR-INF:INF,0,GP_CLINICAL_COVID,Test Request : Semen infertility,4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQRE542,0,GP_CLINICAL_COVID,Referred by acute hospital,4085801,SNOMED,1970-01-01,2099-12-31,
OLTR-G201,0,GP_CLINICAL_COVID,Test Request : Barley Pollen RAST,46272367,SNOMED,1970-01-01,2099-12-31,
OLTR-U:UC,0,GP_CLINICAL_COVID,Test Request : Urine Catheter/Conveen (iLAB),4216165,SNOMED,1970-01-01,2099-12-31,
HNG0629,0,GP_CLINICAL_COVID,[RFC] Post general surgery,3051645,LOINC,1970-01-01,2099-12-31,
OLTR-44Cm.,0,GP_CLINICAL_COVID,Test Request : Serum tryptase level,37398518,SNOMED,1970-01-01,2099-12-31,
EMISNQMI35,0,GP_CLINICAL_COVID,Misuse of Fentanyl,36308472,LOINC,1970-01-01,2099-12-31,
HNG0630,0,GP_CLINICAL_COVID,[RFC] Other,3049362,LOINC,1970-01-01,2099-12-31,
ALLERGY9.1.5,0,GP_CLINICAL_COVID,Adverse reaction to Prescribing In G6Pd Deficiency,4269764,SNOMED,1970-01-01,2099-12-31,
ALLERGY3493,0,GP_CLINICAL_COVID,Adverse reaction to Plaquenil,4329330,SNOMED,1970-01-01,2099-12-31,
OLTR-CIC1,0,GP_CLINICAL_COVID,Test Request : Ciclosporin (Tandem Mass Spec),4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQIM16,0,GP_CLINICAL_COVID,Impaired glucose regulation care pathway declined,44810038,SNOMED,1970-01-01,2099-12-31,
EMISNQRE544,0,GP_CLINICAL_COVID,Referred by acute assessment unit,44802545,SNOMED,1970-01-01,2099-12-31,
HNG0631,0,GP_CLINICAL_COVID,[RFC] Not applicable,3049362,LOINC,1970-01-01,2099-12-31,
OLTR-U:UM,0,GP_CLINICAL_COVID,Test Request : Mid Stream Urine (iLAB),4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-INF:SEM::SEM::INF1,0,GP_CLINICAL_COVID,Test Request : Semen for Infertility investigations,4064603,SNOMED,1970-01-01,2099-12-31,
OLTR-G2H,0,GP_CLINICAL_COVID,Test Request : Glucose tolerance test 2Hr sample,4012477,SNOMED,1970-01-01,2099-12-31,
EMISQAD1,0,GP_CLINICAL_COVID,Administration of medication by syringe driver,4088217,SNOMED,1970-01-01,2099-12-31,
HNG0632,0,GP_CLINICAL_COVID,[RFC] Frail elderly people,4232739,SNOMED,1970-01-01,2099-12-31,
ALLERGY3494NEMIS,0,GP_CLINICAL_COVID,Adverse reaction to Germoloids,4095980,SNOMED,1970-01-01,2099-12-31,
EMISNQIM17,0,GP_CLINICAL_COVID,Impact of significant event,44805886,SNOMED,1970-01-01,2099-12-31,
OLTR-CIF,0,GP_CLINICAL_COVID,Test Request : Calprotectin (Faeces),37399113,SNOMED,1970-01-01,2099-12-31,
OLTR-44D..,0,GP_CLINICAL_COVID,Test Request : Liver function tests - general,0,None,1970-01-01,2099-12-31,
ALLERGY9.2.1.1,0,GP_CLINICAL_COVID,Adverse reaction to Potassium Salts,4164419,SNOMED,1970-01-01,2099-12-31,
OLTR-INFE,0,GP_CLINICAL_COVID,Test Request : Hormone Profile,4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQRE545,0,GP_CLINICAL_COVID,Referral to community nursing service,35610187,SNOMED,1970-01-01,2099-12-31,
OLTR-U:UMAN,0,GP_CLINICAL_COVID,Test Request : Urine Culture & Sensitivity,4170475,SNOMED,1970-01-01,2099-12-31,
HNG0633,0,GP_CLINICAL_COVID,[RFC] Parkinson's disease,36210180,LOINC,1970-01-01,2099-12-31,
EMISNQMI4,0,GP_CLINICAL_COVID,Minor surgery postoperative complication - haemorrhage,4002836,SNOMED,1970-01-01,2099-12-31,
OLTR-G45.9,0,GP_CLINICAL_COVID,Test Request : Non Urgent Gastroscopy (OGD) - NH GP,44794351,SNOMED,1970-01-01,2099-12-31,
OLTR-INFO,0,GP_CLINICAL_COVID,Test Request : *,4216165,SNOMED,1970-01-01,2099-12-31,
ALLERGY34956NEMIS,0,GP_CLINICAL_COVID,Adverse reaction to Woundcare,4329330,SNOMED,1970-01-01,2099-12-31,
OLTR-44D6.,0,GP_CLINICAL_COVID,Test Request : Liver function test,37398230,SNOMED,1970-01-01,2099-12-31,
HNG0634,0,GP_CLINICAL_COVID,[RFC] Constipation,3049362,LOINC,1970-01-01,2099-12-31,
EMISQAD2,0,GP_CLINICAL_COVID,Administration of medication by port-a-cath,4190824,SNOMED,1970-01-01,2099-12-31,
EMISNQIM18,0,GP_CLINICAL_COVID,Impact of significant event: positive,44805886,SNOMED,1970-01-01,2099-12-31,
OLTR-CIG,0,GP_CLINICAL_COVID,Test Request : SARS-CoV-2 COVID Antibody Screen,4025129,SNOMED,1970-01-01,2099-12-31,
OLTR-UA,0,GP_CLINICAL_COVID,Test Request : Urate (Uric Acid),4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-G5,0,GP_CLINICAL_COVID,Test Request : Rye Grass Pollen RAST,4117480,SNOMED,1970-01-01,2099-12-31,
OLTR-INGP,0,GP_CLINICAL_COVID,Test Request : INR - GP Contracted,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-CIMM,0,GP_CLINICAL_COVID,Test Request : C3 C4,4216165,SNOMED,1970-01-01,2099-12-31,
EMISNQMI42,0,GP_CLINICAL_COVID,Misuse of Codeine tablets,40031380,RxNorm,1970-01-01,2099-12-31,
HNG0635,0,GP_CLINICAL_COVID,[RFC] Bowel incontinence,197675,SNOMED,1970-01-01,2099-12-31,
EMISNQRE550,0,GP_CLINICAL_COVID,Referred to Clinical Psychology Service,44811435,SNOMED,1970-01-01,2099-12-31,
ALLERGY9.2.2,0,GP_CLINICAL_COVID,Adverse reaction to Intravenous Administration,438950,SNOMED,1970-01-01,2099-12-31,
OLTR-44E..,0,GP_CLINICAL_COVID,Test Request : Serum bilirubin level,37398424,SNOMED,1970-01-01,2099-12-31,
ALLERGY34988NEMIS,0,GP_CLINICAL_COVID,Adverse reaction to Privigen,4329330,SNOMED,1970-01-01,2099-12-31,
OLTR-INH,0,GP_CLINICAL_COVID,Test Request : INHIBIN-B,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-UA,0,GP_CLINICAL_COVID,"UAF,Test Request : Urine culture",4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-G6,0,GP_CLINICAL_COVID,Test Request : Timothy Grass (G6),4224406,SNOMED,1970-01-01,2099-12-31,
HNG0636,0,GP_CLINICAL_COVID,[RFC] Postnatal care,4047392,SNOMED,1970-01-01,2099-12-31,
EMISNQIM2,0,GP_CLINICAL_COVID,Impaired glucose tolerance annual review,44791988,SNOMED,1970-01-01,2099-12-31,
OLTR-CIN,0,GP_CLINICAL_COVID,Test Request : Recipient Crossmatch,40484135,SNOMED,1970-01-01,2099-12-31,
EMISNQRE552,0,GP_CLINICAL_COVID,Referred to Phlebotomy Service,44807227,SNOMED,1970-01-01,2099-12-31,
OLTR-UA3,0,GP_CLINICAL_COVID,Test Request : Urate,4216165,SNOMED,1970-01-01,2099-12-31,
OLTR-G6P,0,GP_CLINICAL_COVID,Test Request : G6PD,3033819,LOINC,1970-01-01,2099-12-31,
HNG9998,0,GP_CLINICAL_COVID,[RFC] Other,3049362,LOINC,1970-01-01,2099-12-31,
EMISQAD3,0,GP_CLINICAL_COVID,Advice regarding change of urinary catheter bag,4232412,SNOMED,1970-01-01,2099-12-31,
OLTR-44E4.,0,GP_CLINICAL_COVID,Test Request : Direct (conjugated) bilirubin,37394191,SNOMED,1970-01-01,2099-12-31,
EMISNQMI43,0,GP_CLINICAL_COVID,Misuse of Tramadol Hydrochloride,1103346,RxNorm,1970-01-01,2099-12-31,
HNG9999,0,GP_CLINICAL_COVID,[RFC] Not applicable,3049362,LOINC,1970-01-01,2099-12-31,
OLTR-CINS,0,GP_CLINICAL_COVID,Test Request : Insulin/C-Peptide,4229110,SNOMED,1970-01-01,2099-12-31,
OLTR-INHALE,0,GP_CLINICAL_COVID,Test Request : Inhaled Allergen Screen,4216165,SNOMED,1970-01-01,2099-12-31,
ALLERGY9.5.1,0,GP_CLINICAL_COVID,Adverse reaction to Calcium Preparations,4166190,SNOMED,1970-01-01,2099-12-31,
EMISQAL1,0,GP_CLINICAL_COVID,Alcohol AUDIT score,40480971,SNOMED,1970-01-01,2099-12-31,
