source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
0085,0,OPCS3,Ventricular puncture and anastomosis : subcutaneous reservoir,2110399,CPT4,1970-01-01,2099-12-31,
009,0,OPCS3,Other operations on skull and meninges,4210457,SNOMED,1970-01-01,2099-12-31,
0091,0,OPCS3,Other operations on skull and meninges : biopsy,4062784,SNOMED,1970-01-01,2099-12-31,
0092,0,OPCS3,Other operations on skull and meninges : fractured skull,4243629,SNOMED,1970-01-01,2099-12-31,
0095,0,OPCS3,Other operations on skull and meninges : meningeal lesion,40480878,SNOMED,1970-01-01,2099-12-31,
0096,0,OPCS3,Other operations on skull and meninges : removal of foreign body,4057326,SNOMED,1970-01-01,2099-12-31,
013,0,OPCS3,Operations on thalamus and globus pallidus,4211527,SNOMED,1970-01-01,2099-12-31,
014,0,OPCS3,Other division or destruction of brain tissue,4065608,SNOMED,1970-01-01,2099-12-31,
015,0,OPCS3,Ventriculography,4066563,SNOMED,1970-01-01,2099-12-31,
016,0,OPCS3,Revision or irrigation of ventricular shunt,4282631,SNOMED,1970-01-01,2099-12-31,
017,0,OPCS3,"Cranial puncture, not elsewhere classified",4165622,SNOMED,1970-01-01,2099-12-31,
0171,0,OPCS3,"Cranial puncture, not elsewhere classified : needle biopsy of brain",4081616,SNOMED,1970-01-01,2099-12-31,
172,0,OPCS3,"Capsulectomy, not elsewhere classified",4272798,SNOMED,1970-01-01,2099-12-31,
0172,0,OPCS3,"Cranial puncture, not elsewhere classified : aspiration (brain substance, abscess)",2101888,CPT4,1970-01-01,2099-12-31,
018,0,OPCS3,Cisternal puncture,2110401,CPT4,1970-01-01,2099-12-31,
020,0,OPCS3,Laminotomy and laminectomy,4054353,SNOMED,1970-01-01,2099-12-31,
0201,0,OPCS3,Laminotomy and laminectomy : laminotomy,4054353,SNOMED,1970-01-01,2099-12-31,
0202,0,OPCS3,Laminotomy and laminectomy : excision of bone (tumour),4221133,SNOMED,1970-01-01,2099-12-31,
0203,0,OPCS3,Laminotomy and laminectomy : elevation of depressed bone,4320936,SNOMED,1970-01-01,2099-12-31,
0204,0,OPCS3,"Laminotomy and laminectomy : drainage (abscess, haematoma)",4073292,SNOMED,1970-01-01,2099-12-31,
0205,0,OPCS3,"Laminotomy and laminectomy : opening of dura, decompression",4054353,SNOMED,1970-01-01,2099-12-31,
0206,0,OPCS3,Laminotomy and laminectomy : biopsy of bone,4029787,SNOMED,1970-01-01,2099-12-31,
021,0,OPCS3,Open reduction of fracture of spine,4057654,SNOMED,1970-01-01,2099-12-31,
0211,0,OPCS3,Open reduction of fracture of spine : with fixation,4038683,SNOMED,1970-01-01,2099-12-31,
022,0,OPCS3,Spinal fusion and bone operation,4208113,SNOMED,1970-01-01,2099-12-31,
0221,0,OPCS3,Spinal fusion and bone operation : bone graft,4244399,SNOMED,1970-01-01,2099-12-31,
0222,0,OPCS3,Spinal fusion and bone operation : arthroplasty of spine,4034305,SNOMED,1970-01-01,2099-12-31,
023,0,OPCS3,"Operation on intervertebral disc, not elsewhere classified",4034458,SNOMED,1970-01-01,2099-12-31,
0231,0,OPCS3,"Operation on intervertebral disc, not elsewhere classified : excision",4034458,SNOMED,1970-01-01,2099-12-31,
0232,0,OPCS3,"Operation on intervertebral disc, not elsewhere classified : with radiculotomy",4034458,SNOMED,1970-01-01,2099-12-31,
0233,0,OPCS3,"Operation on intervertebral disc, not elsewhere classified : with bone graft",4034458,SNOMED,1970-01-01,2099-12-31,
0234,0,OPCS3,"Operation on intervertebral disc, not elsewhere classified : exploration",4274469,SNOMED,1970-01-01,2099-12-31,
024,0,OPCS3,Section of intraspinal nerve roots,4078919,SNOMED,1970-01-01,2099-12-31,
0241,0,OPCS3,Section of intraspinal nerve roots : cauda equina,4231206,SNOMED,1970-01-01,2099-12-31,
025,0,OPCS3,Division of cord or spinal tracts,4071877,SNOMED,1970-01-01,2099-12-31,
026,0,OPCS3,Extirpation of intraspinal lesion,4304936,SNOMED,1970-01-01,2099-12-31,
0261,0,OPCS3,Extirpation of intraspinal lesion : extramedullary,4144019,SNOMED,1970-01-01,2099-12-31,
0262,0,OPCS3,Extirpation of intraspinal lesion : intradedullary,4304936,SNOMED,1970-01-01,2099-12-31,
0263,0,OPCS3,Extirpation of intraspinal lesion : extrusion technique,4220434,SNOMED,1970-01-01,2099-12-31,
027,0,OPCS3,Repair of spinal cord and meninges,4302449,SNOMED,1970-01-01,2099-12-31,
027,0,OPCS3,Repair of spinal cord and meninges,4222434,SNOMED,1970-01-01,2099-12-31,
0275,0,OPCS3,Repair of spinal cord and meninges : freeing of adhesions,4037222,SNOMED,1970-01-01,2099-12-31,
028,0,OPCS3,Spinal puncture,4080549,SNOMED,1970-01-01,2099-12-31,
0281,0,OPCS3,Spinal puncture : spinal myelography,4080549,SNOMED,1970-01-01,2099-12-31,
0281,0,OPCS3,Spinal puncture : spinal myelography,4280591,SNOMED,1970-01-01,2099-12-31,
0282,0,OPCS3,Spinal puncture : injection of destructive agent,4200688,SNOMED,1970-01-01,2099-12-31,
0283,0,OPCS3,Spinal puncture : drainage,4080549,SNOMED,1970-01-01,2099-12-31,
0284,0,OPCS3,Spinal puncture : manometry,4080549,SNOMED,1970-01-01,2099-12-31,
0285,0,OPCS3,"Spinal puncture : diagnostic, not elsewhere classified",4142094,SNOMED,1970-01-01,2099-12-31,
0286,0,OPCS3,Spinal puncture : cauda equine block,4080549,SNOMED,1970-01-01,2099-12-31,
029,0,OPCS3,Other operation on spine and contents,4298562,SNOMED,1970-01-01,2099-12-31,
0291,0,OPCS3,Other operation on spine and contents : biopsy of cord or meninges,4124234,SNOMED,1970-01-01,2099-12-31,
0292,0,OPCS3,Other operation on spine and contents : removal of foreign body,4029357,SNOMED,1970-01-01,2099-12-31,
0293,0,OPCS3,Other operation on spine and contents : operation for spinal deformity,4302694,SNOMED,1970-01-01,2099-12-31,
0295,0,OPCS3,"Other operation on spine and contents : aspiration (cyst, abscess)",4333812,SNOMED,1970-01-01,2099-12-31,
0296,0,OPCS3,"Other operation on spine and contents : neuropacemaker, insertion",4139773,SNOMED,1970-01-01,2099-12-31,
032,0,OPCS3,Decompression of cranial nerve,4311112,SNOMED,1970-01-01,2099-12-31,
034,0,OPCS3,Injection of cranial nerve or ganglion,4045614,SNOMED,1970-01-01,2099-12-31,
0342,0,OPCS3,Injection of cranial nerve or ganglion : destructive,4045614,SNOMED,1970-01-01,2099-12-31,
035,0,OPCS3,Other operations on cranial nerves and ganglia,4045614,SNOMED,1970-01-01,2099-12-31,
0351,0,OPCS3,Other operations on cranial nerves and ganglia : avulsion,4296224,SNOMED,1970-01-01,2099-12-31,
0352,0,OPCS3,Other operations on cranial nerves and ganglia : transection,4274789,SNOMED,1970-01-01,2099-12-31,
0353,0,OPCS3,Other operations on cranial nerves and ganglia : ganglionectomy,4181585,SNOMED,1970-01-01,2099-12-31,
0355,0,OPCS3,Other operations on cranial nerves and ganglia : repair or anastomosis,4328495,SNOMED,1970-01-01,2099-12-31,
036,0,OPCS3,Sympathectomy,4237289,SNOMED,1970-01-01,2099-12-31,
0361,0,OPCS3,Sympathectomy : cervical,2110855,CPT4,1970-01-01,2099-12-31,
0362,0,OPCS3,Sympathectomy : stellate,4237289,SNOMED,1970-01-01,2099-12-31,
0363,0,OPCS3,Sympathectomy : lumbar,2110858,CPT4,1970-01-01,2099-12-31,
0364,0,OPCS3,"Sympathectomy : splanchnic, presacral",4225073,SNOMED,1970-01-01,2099-12-31,
037,0,OPCS3,Injection into sympathetic nerve or ganglion,4230034,SNOMED,1970-01-01,2099-12-31,
0372,0,OPCS3,Injection into sympathetic nerve or ganglion : destructive,4230034,SNOMED,1970-01-01,2099-12-31,
0373,0,OPCS3,Injection into sympathetic nerve or ganglion : para cervical,4230034,SNOMED,1970-01-01,2099-12-31,
039,0,OPCS3,Other operation on autonomic nervous system,4041193,SNOMED,1970-01-01,2099-12-31,
0391,0,OPCS3,Other operation on autonomic nervous system : biopsy,2314138,CPT4,1970-01-01,2099-12-31,
0392,0,OPCS3,Other operation on autonomic nervous system : extirpation,2314138,CPT4,1970-01-01,2099-12-31,
0393,0,OPCS3,Other operation on autonomic nervous system : periaterial sympathetic,4122300,SNOMED,1970-01-01,2099-12-31,
040,0,OPCS3,Neurectomy and neurotomy,4002391,SNOMED,1970-01-01,2099-12-31,
0401,0,OPCS3,Neurectomy and neurotomy : biopsy,46273672,SNOMED,1970-01-01,2099-12-31,
0402,0,OPCS3,Neurectomy and neurotomy : excision,2109027,CPT4,1970-01-01,2099-12-31,
0403,0,OPCS3,Neurectomy and neurotomy : section,4002391,SNOMED,1970-01-01,2099-12-31,
041,0,OPCS3,Decompression of nerve,4243910,SNOMED,1970-01-01,2099-12-31,
0411,0,OPCS3,Decompression of nerve : carpel tunnel,4166080,SNOMED,1970-01-01,2099-12-31,
0412,0,OPCS3,Decompression of nerve : tarsal tunnel,4187083,SNOMED,1970-01-01,2099-12-31,
043,0,OPCS3,Freeing of adhesions,4010261,SNOMED,1970-01-01,2099-12-31,
0431,0,OPCS3,"Freeing of adhesions : exploration, not elsewhere classified",4010261,SNOMED,1970-01-01,2099-12-31,
045,0,OPCS3,Extirpation of lesion of peripheral nerve,4333825,SNOMED,1970-01-01,2099-12-31,
046,0,OPCS3,Neuroplasty and neurorrhaphy,4250330,SNOMED,1970-01-01,2099-12-31,
0461,0,OPCS3,Neuroplasty and neurorrhaphy : anastomosis,4250330,SNOMED,1970-01-01,2099-12-31,
0462,0,OPCS3,Neuroplasty and neurorrhaphy : suture,4250330,SNOMED,1970-01-01,2099-12-31,
0463,0,OPCS3,Neuroplasty and neurorrhaphy : transposition,4250330,SNOMED,1970-01-01,2099-12-31,
048,0,OPCS3,Injection of peripheral nerve,4202685,SNOMED,1970-01-01,2099-12-31,
0481,0,OPCS3,Injection of peripheral nerve : destructive,4202685,SNOMED,1970-01-01,2099-12-31,
049,0,OPCS3,Other operations on peripheral nerves,4090396,SNOMED,1970-01-01,2099-12-31,
0492,0,OPCS3,Other operations on peripheral nerves : removal of foreign body,4248444,SNOMED,1970-01-01,2099-12-31,
052,0,OPCS3,Operations on vessels of brain,4148948,SNOMED,1970-01-01,2099-12-31,
0521,0,OPCS3,Operations on vessels of brain : clip or ligation,4148948,SNOMED,1970-01-01,2099-12-31,
0522,0,OPCS3,Operations on vessels of brain : other operations on aneurysm nec,4019405,SNOMED,1970-01-01,2099-12-31,
0523,0,OPCS3,Anastomosis of gall bladder to jejunum,4246722,SNOMED,1970-01-01,2099-12-31,
053,0,OPCS3,Evacuation of haematoma or cyst,4042179,SNOMED,1970-01-01,2099-12-31,
0531,0,OPCS3,Evacuation of haematoma or cyst : subdural,4242877,SNOMED,1970-01-01,2099-12-31,
0532,0,OPCS3,Evacuation of haematoma or cyst : temporal lobe,4063531,SNOMED,1970-01-01,2099-12-31,
0533,0,OPCS3,Evacuation of haematoma or cyst : extradural,4333692,SNOMED,1970-01-01,2099-12-31,
054,0,OPCS3,Infective lesion of brain,4213313,SNOMED,1970-01-01,2099-12-31,
0541,0,OPCS3,Infective lesion of brain : drainage of abscess,2110425,CPT4,1970-01-01,2099-12-31,
055,0,OPCS3,Excision of intracranial lesion,4321596,SNOMED,1970-01-01,2099-12-31,
0552,0,OPCS3,Excision of intracranial lesion : trans-sphenoidal,2110590,CPT4,1970-01-01,2099-12-31,
0553,0,OPCS3,Excision of intracranial lesion : infra-tentorial approach,4321596,SNOMED,1970-01-01,2099-12-31,
0554,0,OPCS3,Excision of intracranial lesion : frontal approach,4321596,SNOMED,1970-01-01,2099-12-31,
0555,0,OPCS3,Excision of intracranial lesion : cortical excision,4321596,SNOMED,1970-01-01,2099-12-31,
0556,0,OPCS3,Excision of intracranial lesion : hernia,4321596,SNOMED,1970-01-01,2099-12-31,
057,0,OPCS3,Biopsy of brain,42537289,SNOMED,1970-01-01,2099-12-31,
059,0,OPCS3,"Intracranial operations, not elsewhere classified",4047006,SNOMED,1970-01-01,2099-12-31,
0591,0,OPCS3,"Intracranial operations, not elsewhere classified : exploration",4235463,SNOMED,1970-01-01,2099-12-31,
061,0,OPCS3,Hypophysectomy,4201001,SNOMED,1970-01-01,2099-12-31,
0611,0,OPCS3,Hypophysectomy : paranasal trans-sphenoidal,4065313,SNOMED,1970-01-01,2099-12-31,
0612,0,OPCS3,Hypophysectomy : intracranial trans-frontal,4064125,SNOMED,1970-01-01,2099-12-31,
062,0,OPCS3,Destruction of pituitary gland or lesion,4307666,SNOMED,1970-01-01,2099-12-31,
063,0,OPCS3,Other operations related to pituitary or pineal gland,4139003,SNOMED,1970-01-01,2099-12-31,
0631,0,OPCS3,Other operations related to pituitary or pineal gland : pituitary stalk,4139003,SNOMED,1970-01-01,2099-12-31,
0633,0,OPCS3,Other operations related to pituitary or pineal gland : pineal,4139003,SNOMED,1970-01-01,2099-12-31,
065,0,OPCS3,Partial adrenalectomy,4141142,SNOMED,1970-01-01,2099-12-31,
066,0,OPCS3,"Excision of adrenal gland, not otherwise classified",4137462,SNOMED,1970-01-01,2099-12-31,
067,0,OPCS3,Bilateral adrenalectomy,4114630,SNOMED,1970-01-01,2099-12-31,
068,0,OPCS3,Bilateral adrenalectomy and oophorectomy,4297990,SNOMED,1970-01-01,2099-12-31,
069,0,OPCS3,Other operations on adrenal gland,4047234,SNOMED,1970-01-01,2099-12-31,
0691,0,OPCS3,Other operations on adrenal gland : biopsy,42536496,SNOMED,1970-01-01,2099-12-31,
070,0,OPCS3,Incision of thyroid field,4219639,SNOMED,1970-01-01,2099-12-31,
071,0,OPCS3,Partial thyroidectomy,4082277,SNOMED,1970-01-01,2099-12-31,
0711,0,OPCS3,Partial thyroidectomy : biopsy,4082277,SNOMED,1970-01-01,2099-12-31,
0712,0,OPCS3,Partial thyroidectomy : nodule,4082277,SNOMED,1970-01-01,2099-12-31,
0713,0,OPCS3,Partial thyroidectomy : isthmectomy,4238120,SNOMED,1970-01-01,2099-12-31,
0714,0,OPCS3,Partial thyroidectomy : isthmectomy,4238120,SNOMED,1970-01-01,2099-12-31,
0715,0,OPCS3,Partial thyroidectomy : lobectomy,4201613,SNOMED,1970-01-01,2099-12-31,
0716,0,OPCS3,Partial thyroidectomy : hemithyroidectomy,4118958,SNOMED,1970-01-01,2099-12-31,
072,0,OPCS3,"Thyroidectomy, not elsewhere classified",4030107,SNOMED,1970-01-01,2099-12-31,
0721,0,OPCS3,"Thyroidectomy, not elsewhere classified : total thyroidectomy",4073199,SNOMED,1970-01-01,2099-12-31,
0722,0,OPCS3,"Thyroidectomy, not elsewhere classified : with wide block dissection",2110372,CPT4,1970-01-01,2099-12-31,
074,0,OPCS3,Thyroidectomy of aberrant thyroid,4030107,SNOMED,1970-01-01,2099-12-31,
0741,0,OPCS3,Thyroidectomy of aberrant thyroid : substernal thyroid,4200221,SNOMED,1970-01-01,2099-12-31,
075,0,OPCS3,Other operations on thyroid gland,4049330,SNOMED,1970-01-01,2099-12-31,
0751,0,OPCS3,"Other operations on thyroid gland : biopsy, retrosternal",4085189,SNOMED,1970-01-01,2099-12-31,
076,0,OPCS3,Operations on parathyroid glands,4185578,SNOMED,1970-01-01,2099-12-31,
0761,0,OPCS3,Operations on parathyroid glands : biopsy,4337807,SNOMED,1970-01-01,2099-12-31,
0763,0,OPCS3,Operations on parathyroid glands : partial parathyroidectomy,35624704,SNOMED,1970-01-01,2099-12-31,
0764,0,OPCS3,Operations on parathyroid glands : global parathyroidectomy,4047947,SNOMED,1970-01-01,2099-12-31,
0765,0,OPCS3,Operations on parathyroid glands : transplant,4185578,SNOMED,1970-01-01,2099-12-31,
077,0,OPCS3,Thymectomy,4265165,SNOMED,1970-01-01,2099-12-31,
078,0,OPCS3,Other operations on thymus,4163968,SNOMED,1970-01-01,2099-12-31,
079,0,OPCS3,"Other glandular operations, not elsewhere classified",2213292,CPT4,1970-01-01,2099-12-31,
0792,0,OPCS3,"Other glandular operations, not elsewhere classified : carotid body",4141114,SNOMED,1970-01-01,2099-12-31,
0793,0,OPCS3,"Other glandular operations, not elsewhere classified : other vascular bodies",2111289,CPT4,1970-01-01,2099-12-31,
0794,0,OPCS3,"Other glandular operations, not elsewhere classified : aortic bodies",2213292,CPT4,1970-01-01,2099-12-31,
080,0,OPCS3,Excision of cervical lymph nodes,4122781,SNOMED,1970-01-01,2099-12-31,
0801,0,OPCS3,Excision of cervical lymph nodes : biopsy (scalene node),4075302,SNOMED,1970-01-01,2099-12-31,
0802,0,OPCS3,Excision of cervical lymph nodes : block dissection,4075296,SNOMED,1970-01-01,2099-12-31,
0803,0,OPCS3,Excision of cervical lymph nodes : radical cervical,4122781,SNOMED,1970-01-01,2099-12-31,
0806,0,OPCS3,Excision of cervical lymph nodes : simple excision,4122781,SNOMED,1970-01-01,2099-12-31,
081,0,OPCS3,Removal of cervical rib,4022101,SNOMED,1970-01-01,2099-12-31,
082,0,OPCS3,"Operations on arteries in neck, not elsewhere classified",2213292,CPT4,1970-01-01,2099-12-31,
0822,0,OPCS3,"Operations on arteries in neck, not elsewhere classified : embolectomy",4174917,SNOMED,1970-01-01,2099-12-31,
0823,0,OPCS3,"Operations on arteries in neck, not elsewhere classified : resection with graft",2101970,CPT4,1970-01-01,2099-12-31,
0824,0,OPCS3,"Operations on arteries in neck, not elsewhere classified : bypass graft",2107453,CPT4,1970-01-01,2099-12-31,
0825,0,OPCS3,"Operations on arteries in neck, not elsewhere classified : implantation of graft",2103096,CPT4,1970-01-01,2099-12-31,
0826,0,OPCS3,"Operations on arteries in neck, not elsewhere classified : resection with reanastomosis",4171514,SNOMED,1970-01-01,2099-12-31,
0827,0,OPCS3,"Operations on arteries in neck, not elsewhere classified : suture of vessel",4182383,SNOMED,1970-01-01,2099-12-31,
083,0,OPCS3,Perfusion of head and neck,4324344,SNOMED,1970-01-01,2099-12-31,
084,0,OPCS3,Cerebral arteriography,4138836,SNOMED,1970-01-01,2099-12-31,
085,0,OPCS3,Excision of cyst or fistula,4323042,SNOMED,1970-01-01,2099-12-31,
0851,0,OPCS3,Excision of cyst or fistula : incision thyroglossal tract or duct,4287467,SNOMED,1970-01-01,2099-12-31,
0852,0,OPCS3,Excision of cyst or fistula : excision thyroglossal tract or duct,4287467,SNOMED,1970-01-01,2099-12-31,
0853,0,OPCS3,"Excision of cyst or fistula : incision branchial cleft, sinus or fistula",2108814,CPT4,1970-01-01,2099-12-31,
0854,0,OPCS3,"Excision of cyst or fistula : excision branchial cleft, sinus or fistula",2108814,CPT4,1970-01-01,2099-12-31,
089,0,OPCS3,"Other operations in neck region, not elsewhere classified",0,None,1970-01-01,2099-12-31,
0891,0,OPCS3,"Other operations in neck region, not elsewhere classified : drainage of abscess",40487470,SNOMED,1970-01-01,2099-12-31,
0892,0,OPCS3,"Other operations in neck region, not elsewhere classified : ligation of vein venous anastomsis",0,None,1970-01-01,2099-12-31,
0893,0,OPCS3,"Other operations in neck region, not elsewhere classified : catheterization of vessel, not elsewhere",4234950,SNOMED,1970-01-01,2099-12-31,
1,0,OPCS3,"Craniotomy, not elsewhere classified",4101626,SNOMED,1970-01-01,2099-12-31,
100,0,OPCS3,Orbitotomy,4327354,SNOMED,1970-01-01,2099-12-31,
1001,0,OPCS3,Orbitotomy : biopsy of orbit,40488857,SNOMED,1970-01-01,2099-12-31,
1002,0,OPCS3,"Orbitotomy : abscess, haematoma",4327354,SNOMED,1970-01-01,2099-12-31,
1003,0,OPCS3,Orbitotomy : removal of foreign body,2111078,CPT4,1970-01-01,2099-12-31,
101,0,OPCS3,"Exenteration of orbit, not elsewhere classified",4266483,SNOMED,1970-01-01,2099-12-31,
102,0,OPCS3,Repair of socket,2104833,CPT4,1970-01-01,2099-12-31,
103,0,OPCS3,Removal of eyeball,2110903,CPT4,1970-01-01,2099-12-31,
104,0,OPCS3,Evisceration of contents of eyeball,4189287,SNOMED,1970-01-01,2099-12-31,
107,0,OPCS3,"Extirpation of lesion of eye or orbit, not elsewhere classified",4065565,SNOMED,1970-01-01,2099-12-31,
108,0,OPCS3,Orbital implant,4119399,SNOMED,1970-01-01,2099-12-31,
1081,0,OPCS3,Orbital implant : insertion or removal of implant,2111090,CPT4,1970-01-01,2099-12-31,
1082,0,OPCS3,Orbital implant : re-insertion,4119399,SNOMED,1970-01-01,2099-12-31,
109,0,OPCS3,Other operation on orbit,4154279,SNOMED,1970-01-01,2099-12-31,
1091,0,OPCS3,Other operation on orbit : injection,4311417,SNOMED,1970-01-01,2099-12-31,
1094,0,OPCS3,Other operation on orbit : open reduction of orbital fracture,4033507,SNOMED,1970-01-01,2099-12-31,
110,0,OPCS3,"Tenotomy or myotomy, eye muscle",4144521,SNOMED,1970-01-01,2099-12-31,
1101,0,OPCS3,"Tenotomy or myotomy, eye muscle : oblique muscles",4183552,SNOMED,1970-01-01,2099-12-31,
1102,0,OPCS3,"Tenotomy or myotomy, eye muscle : superior or inferior recti",4068437,SNOMED,1970-01-01,2099-12-31,
112,0,OPCS3,"Resection or shortening, eye muscle",4175311,SNOMED,1970-01-01,2099-12-31,
1121,0,OPCS3,"Resection or shortening, eye muscle : medial",4175311,SNOMED,1970-01-01,2099-12-31,
1122,0,OPCS3,"Resection or shortening, eye muscle : lateral rectus",4146613,SNOMED,1970-01-01,2099-12-31,
1123,0,OPCS3,"Resection or shortening, eye muscle : shortening of superior oblique",4065697,SNOMED,1970-01-01,2099-12-31,
113,0,OPCS3,"Advancement and recession of eye muscle, not elsewhere classified",4220237,SNOMED,1970-01-01,2099-12-31,
1131,0,OPCS3,"Advancement and recession of eye muscle, not elsewhere classified : advancement",4220237,SNOMED,1970-01-01,2099-12-31,
1132,0,OPCS3,"Advancement and recession of eye muscle, not elsewhere classified : recession",4220237,SNOMED,1970-01-01,2099-12-31,
1133,0,OPCS3,"Advancement and recession of eye muscle, not elsewhere classified : combined resection and recession",4237593,SNOMED,1970-01-01,2099-12-31,
1134,0,OPCS3,"Advancement and recession of eye muscle, not elsewhere classified : combined resection and advanceme",4237593,SNOMED,1970-01-01,2099-12-31,
114,0,OPCS3,Other operation on eye muscle,4070457,SNOMED,1970-01-01,2099-12-31,
1141,0,OPCS3,"Other operation on eye muscle : transplantation, not elsewhere classified",4310051,SNOMED,1970-01-01,2099-12-31,
1142,0,OPCS3,"Other operation on eye muscle : muscle slide, lengthening",4068440,SNOMED,1970-01-01,2099-12-31,
1143,0,OPCS3,Other operation on eye muscle : freeing of adhesions,4049691,SNOMED,1970-01-01,2099-12-31,
1144,0,OPCS3,Other operation on eye muscle : excision of lesion,4097091,SNOMED,1970-01-01,2099-12-31,
1145,0,OPCS3,Other operation on eye muscle : suture or repair,4070457,SNOMED,1970-01-01,2099-12-31,
115,0,OPCS3,Operation on oculomotor nerve,4167027,SNOMED,1970-01-01,2099-12-31,
117,0,OPCS3,Correction of ptosis,4321379,SNOMED,1970-01-01,2099-12-31,
1171,0,OPCS3,Correction of ptosis : levator muscle operation,4321379,SNOMED,1970-01-01,2099-12-31,
1172,0,OPCS3,Correction of ptosis : use of frontal is muscle,4321379,SNOMED,1970-01-01,2099-12-31,
1173,0,OPCS3,Correction of ptosis : sling operations,4321379,SNOMED,1970-01-01,2099-12-31,
1174,0,OPCS3,Correction of ptosis : use of superior rectus,4321379,SNOMED,1970-01-01,2099-12-31,
118,0,OPCS3,Canthotomy,4240976,SNOMED,1970-01-01,2099-12-31,
119,0,OPCS3,Canthoplasty,4252079,SNOMED,1970-01-01,2099-12-31,
1192,0,OPCS3,Canthoplasty : repair epicanthus,4229596,SNOMED,1970-01-01,2099-12-31,
120,0,OPCS3,Blepharotomy,4331460,SNOMED,1970-01-01,2099-12-31,
1201,0,OPCS3,Blepharotomy : biopsy,4234897,SNOMED,1970-01-01,2099-12-31,
1202,0,OPCS3,"Blepharotomy : drainage of abscess (hordoleum, style)",2111093,CPT4,1970-01-01,2099-12-31,
121,0,OPCS3,Blepharoplasty and tarsoplasty,4297770,SNOMED,1970-01-01,2099-12-31,
1211,0,OPCS3,Blepharoplasty and tarsoplasty : correction of ectropion,4323685,SNOMED,1970-01-01,2099-12-31,
1212,0,OPCS3,"Blepharoplasty and tarsoplasty : skin, amniotic, cartilage graft",507291,SNOMED,1970-01-01,2099-12-31,
1213,0,OPCS3,"Blepharoplasty and tarsoplasty : plastic operation, not elsewhere classified",4045415,SNOMED,1970-01-01,2099-12-31,
1214,0,OPCS3,Blepharoplasty and tarsoplasty : reconstruction,2109859,CPT4,1970-01-01,2099-12-31,
1215,0,OPCS3,Blepharoplasty and tarsoplasty : correction of entropian,4321379,SNOMED,1970-01-01,2099-12-31,
1216,0,OPCS3,Blepharoplasty and tarsoplasty : grey line slit,4297770,SNOMED,1970-01-01,2099-12-31,
122,0,OPCS3,"Excision of lesion of eyelid or tarsal plate, not elsewhere classified",4249583,SNOMED,1970-01-01,2099-12-31,
123,0,OPCS3,Blepharorrhapy,4302979,SNOMED,1970-01-01,2099-12-31,
126,0,OPCS3,Chalazion operations,4080918,SNOMED,1970-01-01,2099-12-31,
128,0,OPCS3,"Suture of eyelids, protective",4067929,SNOMED,1970-01-01,2099-12-31,
129,0,OPCS3,Other operations on eyelid,4249123,SNOMED,1970-01-01,2099-12-31,
1293,0,OPCS3,Other operations on eyelid : epilation of eye lash,4161695,SNOMED,1970-01-01,2099-12-31,
131,0,OPCS3,Incision of conjunctiva,4248040,SNOMED,1970-01-01,2099-12-31,
132,0,OPCS3,Pterygium operation,4244070,SNOMED,1970-01-01,2099-12-31,
1321,0,OPCS3,Pterygium operation : with conjunctival flap,762969,SNOMED,1970-01-01,2099-12-31,
1322,0,OPCS3,Pterygium operation : transplant,4244070,SNOMED,1970-01-01,2099-12-31,
